time_s,voltage_V,current_A,soc_percent
0.0,3.683312,-0.111462,50.0
1.0,3.68315,-0.111282,49.9984
2.0,3.682826,-0.111282,49.9969
3.0,3.682664,-0.111102,49.9953
4.0,3.61236,-0.83413,49.9933
5.0,3.5994,-0.83431,49.9816
6.0,3.597294,-0.83431,49.97
7.0,3.595674,-0.83431,49.9582
8.0,3.594216,-0.83431,49.9464
9.0,3.609768,-0.666959,49.9351
10.0,3.611063,-0.666779,49.9257
11.0,3.610415,-0.666959,49.9164
12.0,3.609606,-0.666779,49.907
13.0,3.608958,-0.666779,49.8976
14.0,3.57251,-1.000221,49.8876
15.0,3.56927,-1.000221,49.8734
16.0,3.567812,-1.000221,49.8593
17.0,3.566516,-1.000041,49.8452
18.0,3.565382,-1.000221,49.8313
19.0,3.56441,-1.000041,49.8172
20.0,3.563114,-1.000401,49.8031
21.0,3.562466,-1.000041,49.789
22.0,3.561332,-1.000221,49.7749
23.0,3.560522,-1.000041,49.761
24.0,3.55955,-1.000221,49.7469
25.0,3.558902,-1.000041,49.7328
26.0,3.558092,-1.000041,49.7187
27.0,3.557282,-1.000221,49.7046
28.0,3.556634,-1.000221,49.6905
29.0,3.555662,-1.000401,49.6764
30.0,3.555176,-1.000041,49.6625
31.0,3.554366,-1.000221,49.6486
32.0,3.553719,-1.000221,49.6345
33.0,3.553232,-1.000041,49.6204
34.0,3.57089,-0.83413,49.6071
35.0,3.571052,-0.83431,49.5954
36.0,3.57089,-0.83431,49.5838
37.0,3.570404,-0.83431,49.572
38.0,3.570242,-0.83431,49.5603
39.0,3.569918,-0.83431,49.5485
40.0,3.569594,-0.83431,49.5369
41.0,3.569108,-0.83413,49.5251
42.0,3.568784,-0.83413,49.5134
43.0,3.568298,-0.83431,49.5016
44.0,3.568298,-0.83431,49.49
45.0,3.567812,-0.83431,49.4782
46.0,3.567488,-0.83431,49.4665
47.0,3.567164,-0.83449,49.4547
48.0,3.567002,-0.83413,49.4431
49.0,3.647674,-0.111102,49.4371
50.0,3.649617,-0.111102,49.4355
51.0,3.650913,-0.110922,49.434
52.0,3.651561,-0.110922,49.4324
53.0,3.652371,-0.111102,49.4308
54.0,3.652857,-0.111102,49.4293
55.0,3.653343,-0.111102,49.4277
56.0,3.653667,-0.111282,49.4261
57.0,3.654153,-0.111102,49.4246
58.0,3.654477,-0.111102,49.423
59.0,3.573319,-0.83431,49.4146
60.0,3.571376,-0.83449,49.403
61.0,3.570404,-0.83413,49.3913
62.0,3.569594,-0.83431,49.3795
63.0,3.568946,-0.83449,49.3677
64.0,3.568298,-0.83431,49.3561
65.0,3.567812,-0.83431,49.3444
66.0,3.567326,-0.83431,49.3328
67.0,3.567002,-0.83431,49.321
68.0,3.566516,-0.83431,49.3094
69.0,3.647835,-0.110922,49.3056
70.0,3.649456,-0.110922,49.304
71.0,3.650265,-0.111102,49.3025
72.0,3.651075,-0.111102,49.3009
73.0,3.651561,-0.110922,49.2994
74.0,3.652047,-0.111102,49.2978
75.0,3.652533,-0.111102,49.2962
76.0,3.652695,-0.111102,49.2947
77.0,3.653181,-0.110922,49.2931
78.0,3.653343,-0.111282,49.2916
79.0,3.552908,-1.000401,49.2793
80.0,3.550965,-1.000041,49.2652
81.0,3.549669,-1.000401,49.2513
82.0,3.548697,-1.000221,49.2372
83.0,3.547725,-1.000221,49.2231
84.0,3.654153,-0.056218,49.2214
85.0,3.655611,-0.056398,49.2206
86.0,3.656583,-0.056398,49.2198
87.0,3.657231,-0.056398,49.219
88.0,3.657879,-0.056218,49.2182
89.0,3.658365,-0.056398,49.2174
90.0,3.658851,-0.056398,49.2166
91.0,3.659013,-0.056578,49.2158
92.0,3.659499,-0.056398,49.215
93.0,3.659661,-0.056398,49.2142
94.0,3.660147,-0.056398,49.2135
95.0,3.660471,-0.056218,49.2127
96.0,3.660795,-0.056218,49.2119
97.0,3.661119,-0.056398,49.2111
98.0,3.661281,-0.056398,49.2103
99.0,3.661443,-0.056398,49.2095
100.0,3.661929,-0.056218,49.2087
101.0,3.661929,-0.056578,49.2079
102.0,3.662091,-0.056578,49.2071
103.0,3.662253,-0.056398,49.2063
104.0,3.662415,-0.056218,49.2055
105.0,3.662901,-0.056218,49.2048
106.0,3.662901,-0.056218,49.204
107.0,3.663063,-0.056398,49.2032
108.0,3.663225,-0.056218,49.2024
109.0,3.663387,-0.056398,49.2016
110.0,3.663549,-0.056398,49.2008
111.0,3.663549,-0.056398,49.2
112.0,3.663873,-0.056398,49.1992
113.0,3.597294,-0.666959,49.1964
114.0,3.594378,-0.666779,49.187
115.0,3.593082,-0.666779,49.1777
116.0,3.592273,-0.666959,49.1683
117.0,3.591463,-0.666779,49.1589
118.0,3.590652,-0.666779,49.1495
119.0,3.590167,-0.666779,49.1401
120.0,3.589519,-0.666959,49.1307
121.0,3.589195,-0.666779,49.1213
122.0,3.588547,-0.666779,49.1119
123.0,3.539139,-1.111249,49.1
124.0,3.536871,-1.111249,49.0843
125.0,3.535899,-1.111429,49.0689
126.0,3.534765,-1.111429,49.0532
127.0,3.534117,-1.111249,49.0376
128.0,3.533146,-1.111429,49.0221
129.0,3.53266,-1.111249,49.0064
130.0,3.53185,-1.111249,48.9908
131.0,3.53104,-1.111249,48.9753
132.0,3.530554,-1.111249,48.9597
133.0,3.560684,-0.83431,48.9459
134.0,3.56117,-0.83431,48.9341
135.0,3.560846,-0.83431,48.9223
136.0,3.560846,-0.83431,48.9106
137.0,3.560522,-0.83431,48.8988
138.0,3.56036,-0.83431,48.8872
139.0,3.560198,-0.83431,48.8754
140.0,3.560036,-0.83431,48.8639
141.0,3.643462,-0.084469,48.8582
142.0,3.645406,-0.08429,48.857
143.0,3.64654,-0.084469,48.8558
144.0,3.647188,-0.08429,48.8546
145.0,3.647998,-0.08429,48.8534
146.0,3.648322,-0.084649,48.8523
147.0,3.648808,-0.08429,48.8511
148.0,3.649456,-0.084469,48.8499
149.0,3.64978,-0.084649,48.8487
150.0,3.650428,-0.08429,48.8475
151.0,3.650589,-0.084649,48.8464
152.0,3.651075,-0.084469,48.8452
153.0,3.651237,-0.084829,48.844
154.0,3.651561,-0.084469,48.8428
155.0,3.651886,-0.084649,48.8416
156.0,3.652209,-0.084469,48.8404
157.0,3.652371,-0.084469,48.8392
158.0,3.652857,-0.084469,48.8381
159.0,3.653181,-0.08429,48.8369
160.0,3.653181,-0.08429,48.8357
161.0,3.653343,-0.084649,48.8345
162.0,3.653667,-0.084469,48.8333
163.0,3.588061,-0.667139,48.8254
164.0,3.586927,-0.667139,48.8159
165.0,3.586117,-0.666779,48.8065
166.0,3.585631,-0.667139,48.7971
167.0,3.584983,-0.666779,48.7877
168.0,3.584659,-0.666779,48.7783
169.0,3.584011,-0.666959,48.7689
170.0,3.583525,-0.666959,48.7595
171.0,3.583039,-0.666779,48.7502
172.0,3.582877,-0.666959,48.7408
173.0,3.469807,-1.667466,48.7181
174.0,3.467215,-1.667466,48.6949
175.0,3.465595,-1.667466,48.6717
176.0,3.464299,-1.667286,48.6482
177.0,3.462841,-1.667826,48.6247
178.0,3.492972,-1.389268,48.6054
179.0,3.492486,-1.389268,48.5858
180.0,3.491676,-1.389268,48.5662
181.0,3.491028,-1.389268,48.5466
182.0,3.49038,-1.389268,48.527
183.0,3.489732,-1.389088,48.5074
184.0,3.489084,-1.389447,48.4878
185.0,3.488598,-1.389268,48.4685
186.0,3.48795,-1.389268,48.4489
187.0,3.574615,-0.556651,48.4309
188.0,3.581257,-0.556651,48.4231
189.0,3.582229,-0.556471,48.4153
190.0,3.582877,-0.556471,48.4074
191.0,3.583201,-0.556831,48.3996
192.0,3.583687,-0.556471,48.3917
193.0,3.584011,-0.556651,48.3839
194.0,3.584335,-0.556471,48.376
195.0,3.584659,-0.556471,48.3682
196.0,3.584497,-0.556651,48.3603
197.0,3.500261,-1.333304,48.3497
198.0,3.49686,-1.333124,48.3309
199.0,3.495402,-1.333304,48.3121
200.0,3.494591,-1.333124,48.2933
201.0,3.493782,-1.333124,48.2745
202.0,3.492972,-1.333124,48.2557
203.0,3.492324,-1.333124,48.2371
204.0,3.491838,-1.333124,48.2183
205.0,3.491352,-1.333124,48.1998
206.0,3.490704,-1.333124,48.181
207.0,3.514841,-1.111249,48.1634
208.0,3.515002,-1.111249,48.1478
209.0,3.515002,-1.111069,48.1323
210.0,3.514678,-1.111429,48.1167
211.0,3.514517,-1.111249,48.1012
212.0,3.514354,-1.111249,48.0855
213.0,3.514193,-1.111249,48.0754
214.0,3.513869,-1.111249,48.0544
215.0,3.513869,-1.111249,48.039
216.0,3.513383,-1.111429,48.0233
217.0,3.513221,-1.111429,48.0079
218.0,3.513221,-1.111249,47.9922
219.0,3.512897,-1.111249,47.9765
220.0,3.512897,-1.111069,47.9609
221.0,3.512411,-1.111249,47.9452
222.0,3.512249,-1.111429,47.9298
223.0,3.512087,-1.111249,47.9141
224.0,3.511925,-1.111069,47.8984
225.0,3.511763,-1.111249,47.8827
226.0,3.511601,-1.111249,47.8673
227.0,3.511601,-1.111249,47.8516
228.0,3.511277,-1.111249,47.836
229.0,3.510953,-1.111249,47.8203
230.0,3.510791,-1.111249,47.8048
231.0,3.510629,-1.111249,47.7892
232.0,3.510467,-1.111069,47.7735
233.0,3.510305,-1.111249,47.7578
234.0,3.510305,-1.111069,47.7424
235.0,3.509819,-1.111249,47.7267
236.0,3.509819,-1.111069,47.7142
237.0,3.559226,-0.666779,47.6999
238.0,3.560198,-0.666779,47.6905
239.0,3.560684,-0.666959,47.6812
240.0,3.560846,-0.666959,47.6718
241.0,3.561332,-0.666959,47.6624
242.0,3.60507,-0.278633,47.6572
243.0,3.606204,-0.278453,47.6532
244.0,3.606852,-0.278453,47.6493
245.0,3.6075,-0.278273,47.6454
246.0,3.60831,-0.278273,47.6415
247.0,3.565382,-0.666779,47.6331
248.0,3.565058,-0.666959,47.6238
249.0,3.564734,-0.666959,47.6144
250.0,3.564734,-0.666779,47.605
251.0,3.564734,-0.666779,47.5956
252.0,3.633094,-0.056218,47.594
253.0,3.63439,-0.056218,47.5932
254.0,3.6352,-0.056218,47.5924
255.0,3.635848,-0.056398,47.5916
256.0,3.636658,-0.056398,47.5908
257.0,3.637144,-0.056218,47.59
258.0,3.637954,-0.056398,47.5892
259.0,3.638278,-0.056398,47.5884
260.0,3.638602,-0.056398,47.5876
261.0,3.63925,-0.056218,47.5868
262.0,3.639736,-0.056218,47.586
263.0,3.64006,-0.056398,47.5852
264.0,3.640546,-0.056578,47.5844
265.0,3.64087,-0.056398,47.5837
266.0,3.641194,-0.056218,47.5829
267.0,3.64168,-0.056398,47.5821
268.0,3.642166,-0.056218,47.5813
269.0,3.642328,-0.056398,47.5805
270.0,3.64249,-0.056578,47.5797
271.0,3.642976,-0.056218,47.5789
272.0,3.6433,-0.056398,47.5781
273.0,3.643462,-0.056398,47.5773
274.0,3.643786,-0.056398,47.5765
275.0,3.64411,-0.056398,47.5757
276.0,3.644272,-0.056398,47.5749
277.0,3.644434,-0.056398,47.5742
278.0,3.644758,-0.056398,47.5734
279.0,3.645082,-0.056218,47.5726
280.0,3.645244,-0.056218,47.5718
281.0,3.645568,-0.056218,47.571
282.0,3.645892,-0.056038,47.5702
283.0,3.645892,-0.056398,47.5694
284.0,3.646216,-0.056398,47.5686
285.0,3.646378,-0.056218,47.5678
286.0,3.646378,-0.056578,47.567
287.0,3.646702,-0.056398,47.5662
288.0,3.646864,-0.056038,47.5654
289.0,3.647188,-0.056218,47.5646
290.0,3.647188,-0.056398,47.5638
291.0,3.647188,-0.056218,47.5631
292.0,3.64735,-0.056218,47.5623
293.0,3.647512,-0.056398,47.5615
294.0,3.647674,-0.056218,47.5607
295.0,3.647998,-0.056218,47.5599
296.0,3.647998,-0.056398,47.5591
297.0,3.64816,-0.056218,47.5583
298.0,3.648322,-0.056218,47.5575
299.0,3.648322,-0.056398,47.5567
300.0,3.648646,-0.056218,47.5559
301.0,3.648646,-0.056398,47.5551
302.0,3.648808,-0.056218,47.5543
303.0,3.648646,-0.056398,47.5535
304.0,3.648808,-0.056218,47.5528
305.0,3.648808,-0.056578,47.552
306.0,3.649293,-0.056218,47.5512
307.0,3.649293,-0.056218,47.5504
308.0,3.649456,-0.056398,47.5496
309.0,3.649617,-0.056398,47.5488
310.0,3.64978,-0.056398,47.548
311.0,3.64978,-0.056398,47.5472
312.0,3.64978,-0.056398,47.5464
313.0,3.649941,-0.056398,47.5456
314.0,3.649941,-0.056218,47.5448
315.0,3.650104,-0.056578,47.544
316.0,3.650104,-0.056398,47.5433
317.0,3.650265,-0.056398,47.5425
318.0,3.650428,-0.056218,47.5417
319.0,3.650265,-0.056398,47.5409
320.0,3.650589,-0.056218,47.5401
321.0,3.619973,-0.333157,47.5364
322.0,3.619163,-0.333337,47.5317
323.0,3.618839,-0.333157,47.527
324.0,3.618353,-0.333337,47.5223
325.0,3.618191,-0.333157,47.5177
326.0,3.618191,-0.333157,47.513
327.0,3.617543,-0.333337,47.5083
328.0,3.617705,-0.333157,47.5038
329.0,3.617381,-0.333157,47.4989
330.0,3.617219,-0.333337,47.4942
331.0,3.542865,-1.000221,47.4813
332.0,3.541245,-1.000221,47.4672
333.0,3.540111,-1.000221,47.4531
334.0,3.539139,-1.000221,47.439
335.0,3.538167,-1.000221,47.4249
336.0,3.537195,-1.000221,47.4107
337.0,3.536547,-1.000041,47.3966
338.0,3.535738,-1.000221,47.3825
339.0,3.535089,-1.000221,47.3684
340.0,3.534441,-1.000041,47.3543
341.0,3.533956,-1.000041,47.3402
342.0,3.533308,-1.000221,47.3263
343.0,3.53266,-1.000221,47.3122
344.0,3.532174,-1.000221,47.2981
345.0,3.531688,-1.000401,47.2842
346.0,3.531202,-1.000221,47.2701
347.0,3.530716,-1.000221,47.256
348.0,3.53023,-1.000221,47.2419
349.0,3.529906,-1.000221,47.2278
350.0,3.52942,-1.000401,47.2139
351.0,3.528934,-1.000041,47.1998
352.0,3.52861,-1.000221,47.1857
353.0,3.528286,-1.000221,47.1716
354.0,3.5278,-1.000221,47.1577
355.0,3.527314,-1.000221,47.1436
356.0,3.52699,-1.000221,47.1295
357.0,3.526828,-1.000041,47.1153
358.0,3.526342,-1.000401,47.1015
359.0,3.52618,-1.000221,47.0873
360.0,3.525856,-1.000041,47.0732
361.0,3.525532,-1.000221,47.0591
362.0,3.52537,-1.000221,47.0452
363.0,3.525046,-1.000041,47.0311
364.0,3.52456,-1.000401,47.0172
365.0,3.560522,-0.666959,47.0046
366.0,3.561656,-0.666959,46.9952
367.0,3.561818,-0.667139,46.9858
