time_s,voltage_V,current_A,soc_percent
0.0,3.954324,-0.111102,80.0
1.0,3.954162,-0.110922,79.9985
2.0,3.953838,-0.110922,79.9969
3.0,3.953676,-0.110922,79.9953
4.0,3.890985,-0.83413,79.9935
5.0,3.87511,-0.83431,79.9818
6.0,3.873004,-0.83413,79.9702
7.0,3.871384,-0.83431,79.9584
8.0,3.870088,-0.83431,79.9466
9.0,3.884829,-0.666599,79.9352
10.0,3.885639,-0.666779,79.9259
11.0,3.884991,-0.666959,79.9165
12.0,3.884181,-0.666959,79.9071
13.0,3.883695,-0.666779,79.8977
14.0,3.850001,-1.000221,79.8881
15.0,3.846113,-1.000041,79.874
16.0,3.844493,-1.000221,79.8598
17.0,3.843198,-1.000221,79.846
18.0,3.841902,-1.000221,79.8318
19.0,3.84093,-1.000041,79.818
20.0,3.839796,-1.000221,79.8039
21.0,3.838824,-1.000041,79.7897
22.0,3.837852,-1.000221,79.7756
23.0,3.83688,-1.000041,79.7615
24.0,3.835908,-1.000221,79.7476
25.0,3.834774,-1.000401,79.7335
26.0,3.834288,-1.000041,79.7194
27.0,3.833154,-1.000221,79.7053
28.0,3.832506,-1.000221,79.6912
29.0,3.831696,-1.000221,79.6771
30.0,3.831048,-1.000041,79.663
31.0,3.830076,-1.000401,79.6489
32.0,3.829266,-1.000221,79.6348
33.0,3.828618,-1.000221,79.6207
34.0,3.845303,-0.83449,79.6074
35.0,3.845303,-0.83431,79.5956
36.0,3.844979,-0.83431,79.5838
37.0,3.844979,-0.83413,79.5722
38.0,3.844493,-0.83413,79.5605
39.0,3.844007,-0.83431,79.5487
40.0,3.843683,-0.83431,79.5369
41.0,3.843035,-0.83431,79.5254
42.0,3.842711,-0.83431,79.5136
43.0,3.842387,-0.83431,79.5018
44.0,3.841902,-0.83413,79.49
45.0,3.841578,-0.83431,79.4785
46.0,3.841254,-0.83431,79.4667
47.0,3.840768,-0.83431,79.4549
48.0,3.840282,-0.83431,79.4432
49.0,3.916904,-0.111282,79.4371
50.0,3.919172,-0.111102,79.4356
51.0,3.920305,-0.111102,79.434
52.0,3.921439,-0.110922,79.4325
53.0,3.922411,-0.111102,79.4309
54.0,3.923059,-0.110922,79.4294
55.0,3.923707,-0.111102,79.4278
56.0,3.924517,-0.111102,79.4263
57.0,3.924841,-0.111102,79.4247
58.0,3.925327,-0.111102,79.4231
59.0,3.849029,-0.83395,79.4149
60.0,3.846437,-0.83431,79.4031
61.0,3.845465,-0.83431,79.3915
62.0,3.844169,-0.83431,79.3798
63.0,3.843521,-0.83431,79.368
64.0,3.84255,-0.83431,79.3562
65.0,3.842063,-0.83413,79.3445
66.0,3.841254,-0.83413,79.3329
67.0,3.840605,-0.83449,79.3211
68.0,3.84012,-0.83431,79.3093
69.0,3.917228,-0.110742,79.3053
70.0,3.918848,-0.111282,79.3038
71.0,3.920144,-0.111102,79.3022
72.0,3.920791,-0.111282,79.3007
73.0,3.921925,-0.110922,79.2991
74.0,3.922249,-0.111102,79.2976
75.0,3.922897,-0.110922,79.296
76.0,3.923383,-0.111102,79.2944
77.0,3.923869,-0.111282,79.2928
78.0,3.924193,-0.111282,79.2913
79.0,3.82878,-1.000041,79.2788
80.0,3.826512,-1.000221,79.2649
81.0,3.825054,-1.000041,79.2508
82.0,3.823435,-1.000401,79.2369
83.0,3.822463,-1.000041,79.2228
84.0,3.923383,-0.056398,79.2209
85.0,3.925327,-0.056218,79.2201
86.0,3.926623,-0.056218,79.2193
87.0,3.927433,-0.056218,79.2185
88.0,3.928081,-0.056578,79.2177
89.0,3.928729,-0.056038,79.2169
90.0,3.929377,-0.056218,79.2162
91.0,3.930025,-0.056218,79.2154
92.0,3.930511,-0.056398,79.2146
93.0,3.930997,-0.056218,79.2138
94.0,3.931159,-0.056578,79.213
95.0,3.931645,-0.056218,79.2122
96.0,3.932131,-0.056218,79.2114
97.0,3.932617,-0.056398,79.2106
98.0,3.932617,-0.056398,79.2098
99.0,3.933103,-0.056398,79.209
100.0,3.933427,-0.056218,79.2082
101.0,3.933751,-0.056398,79.2074
102.0,3.934075,-0.056218,79.2066
103.0,3.934237,-0.056398,79.2059
104.0,3.934561,-0.056218,79.2051
105.0,3.934885,-0.056218,79.2043
106.0,3.935047,-0.056398,79.2035
107.0,3.935533,-0.056398,79.2027
108.0,3.935695,-0.056218,79.2019
109.0,3.935695,-0.056398,79.2011
110.0,3.936019,-0.056218,79.2003
111.0,3.936181,-0.056398,79.1995
112.0,3.936343,-0.056398,79.1987
113.0,3.872842,-0.666599,79.1956
114.0,3.869602,-0.666959,79.1862
115.0,3.868306,-0.666959,79.1768
116.0,3.867172,-0.666779,79.1675
117.0,3.8662,-0.666779,79.1581
118.0,3.86539,-0.666959,79.1487
119.0,3.86458,-0.667139,79.1395
120.0,3.863932,-0.666959,79.1301
121.0,3.863122,-0.666599,79.1208
122.0,3.862474,-0.666779,79.1114
123.0,3.814687,-1.111249,79.0995
124.0,3.812095,-1.111249,79.0841
125.0,3.810637,-1.111069,79.0684
126.0,3.809179,-1.111429,79.053
127.0,3.808045,-1.111249,79.0373
128.0,3.806749,-1.111249,79.0219
129.0,3.805615,-1.111069,79.0067
130.0,3.804643,-1.111429,78.9905
131.0,3.803509,-1.111249,78.9751
132.0,3.802538,-1.111249,78.9594
133.0,3.831372,-0.83431,78.9457
134.0,3.831534,-0.83413,78.9341
135.0,3.83121,-0.83431,78.9223
136.0,3.830886,-0.83431,78.9107
137.0,3.830562,-0.83431,78.8992
138.0,3.830076,-0.83431,78.8874
139.0,3.829752,-0.83431,78.8758
140.0,3.829428,-0.83431,78.864
141.0,3.909452,-0.084469,78.8579
142.0,3.911558,-0.084649,78.8567
143.0,3.913178,-0.084649,78.8555
144.0,3.91415,-0.084469,78.8543
145.0,3.915122,-0.084469,78.8531
146.0,3.915932,-0.084469,78.8519
147.0,3.916742,-0.084469,78.8508
148.0,3.91739,-0.084469,78.8496
149.0,3.918038,-0.084469,78.8484
150.0,3.918362,-0.08429,78.8472
151.0,3.919172,-0.084469,78.846
152.0,3.919496,-0.084649,78.8448
153.0,3.919981,-0.08429,78.8436
154.0,3.920467,-0.084469,78.8424
155.0,3.920954,-0.084469,78.8413
156.0,3.921278,-0.084469,78.8401
157.0,3.921602,-0.084469,78.8389
158.0,3.921925,-0.084469,78.8377
159.0,3.922411,-0.08429,78.8365
160.0,3.922735,-0.084469,78.8354
161.0,3.923059,-0.084469,78.8341
162.0,3.923383,-0.084469,78.833
163.0,3.860207,-0.666779,78.8251
164.0,3.858587,-0.666779,78.8157
165.0,3.857453,-0.666959,78.8065
166.0,3.856643,-0.666779,78.7971
167.0,3.855833,-0.666959,78.7876
168.0,3.855185,-0.666779,78.7784
169.0,3.854375,-0.666959,78.769
170.0,3.854051,-0.666779,78.7597
171.0,3.853241,-0.666779,78.7503
172.0,3.852755,-0.666959,78.741
173.0,3.743249,-1.667466,78.7187
174.0,3.740171,-1.667466,78.6952
175.0,3.737417,-1.667646,78.672
176.0,3.735311,-1.667646,78.6485
177.0,3.733205,-1.667466,78.625
178.0,3.761554,-1.389268,78.6053
179.0,3.760582,-1.389268,78.5857
180.0,3.759448,-1.389447,78.5664
181.0,3.758476,-1.389268,78.5468
182.0,3.757504,-1.389268,78.5275
183.0,3.756694,-1.389268,78.5079
184.0,3.75556,-1.389268,78.4886
185.0,3.754588,-1.389447,78.4693
186.0,3.75394,-1.389088,78.4497
187.0,3.833964,-0.556831,78.4309
188.0,3.843035,-0.556651,78.4231
189.0,3.844332,-0.556651,78.4154
190.0,3.845141,-0.556651,78.4076
191.0,3.845627,-0.556471,78.3997
192.0,3.846275,-0.556471,78.3919
193.0,3.846599,-0.556471,78.384
194.0,3.846923,-0.556651,78.3763
195.0,3.847085,-0.556471,78.3686
196.0,3.847247,-0.556651,78.3607
197.0,3.767871,-1.333124,78.3513
198.0,3.762202,-1.333124,78.3328
199.0,3.76042,-1.333124,78.314
200.0,3.7588,-1.333124,78.2954
201.0,3.757666,-1.332944,78.2766
202.0,3.756532,-1.333124,78.2578
203.0,3.755722,-1.332944,78.239
204.0,3.75475,-1.333124,78.2205
205.0,3.753778,-1.333304,78.202
206.0,3.75313,-1.332944,78.1832
207.0,3.775323,-1.111429,78.1654
208.0,3.775647,-1.111249,78.1497
209.0,3.775485,-1.111429,78.1343
210.0,3.775323,-1.111249,78.1186
211.0,3.774837,-1.111249,78.103
212.0,3.774513,-1.111429,78.0873
213.0,3.774027,-1.111249,78.0716
214.0,3.773865,-1.111249,78.0562
215.0,3.773217,-1.111069,78.0407
216.0,3.773055,-1.111069,78.0251
217.0,3.772731,-1.111069,78.0094
218.0,3.772245,-1.111069,77.9937
219.0,3.771921,-1.111249,77.978
220.0,3.771597,-1.111249,77.9624
221.0,3.771111,-1.111429,77.9469
222.0,3.770787,-1.111069,77.9313
223.0,3.770463,-1.111249,77.9156
224.0,3.769977,-1.111249,77.8999
225.0,3.769653,-1.111249,77.8842
226.0,3.769329,-1.111249,77.8686
227.0,3.768843,-1.111429,77.8529
228.0,3.768681,-1.111249,77.8375
229.0,3.768195,-1.111249,77.8218
230.0,3.768033,-1.111069,77.8063
231.0,3.767547,-1.111429,77.7909
232.0,3.767385,-1.111069,77.7755
233.0,3.766737,-1.111429,77.7598
234.0,3.766575,-1.111249,77.7441
235.0,3.766413,-1.111069,77.7285
236.0,3.765765,-1.111249,77.713
237.0,3.813391,-0.666779,77.7008
238.0,3.814525,-0.666779,77.6914
239.0,3.815173,-0.666779,77.6821
240.0,3.815659,-0.666779,77.6727
241.0,3.815983,-0.666959,77.6633
242.0,3.858263,-0.278273,77.657
243.0,3.859883,-0.278633,77.6531
244.0,3.861017,-0.278453,77.6492
245.0,3.861989,-0.278273,77.6454
246.0,3.862637,-0.278453,77.6415
247.0,3.821329,-0.666779,77.6339
248.0,3.820843,-0.666779,77.6245
249.0,3.820681,-0.666599,77.615
250.0,3.820195,-0.666779,77.6058
251.0,3.820195,-0.666959,77.5965
