time_s,voltage_V,current_A,soc_percent
0.0,3.695785,-0.000254,50.0
1.0,3.695785,-7.4e-05,50.0
2.0,3.695947,-7.4e-05,50.0
3.0,3.695785,-7.4e-05,50.0
4.0,3.695947,0.000106,50.0
5.0,3.695623,-0.001514,50.0
6.0,3.695137,-0.008172,50.0
7.0,3.694651,-0.010871,49.9998
8.0,3.693355,-0.021668,49.9997
9.0,3.655935,-0.409454,49.9989
10.0,3.524722,-1.705435,49.9916
11.0,3.471265,-2.119134,49.967
12.0,3.464461,-2.121113,49.9371
13.0,3.678128,0.052111,49.9116
14.0,3.526504,-1.577312,49.9093
15.0,3.469483,-2.046075,49.8861
16.0,3.533146,-1.362635,49.859
17.0,3.548049,-1.222996,49.8401
18.0,3.540435,-1.293176,49.823
19.0,3.557768,-1.10855,49.8055
20.0,3.498641,-1.690319,49.7884
21.0,3.534604,-1.298934,49.7657
22.0,3.614627,-0.512384,49.7498
23.0,3.679748,0.091339,49.7444
24.0,3.68315,0.090619,49.7456
25.0,3.71409,0.380155,49.7479
26.0,3.692383,0.144244,49.7525
27.0,3.687037,0.08666,49.7543
28.0,3.658851,-0.192078,49.7545
29.0,3.608472,-0.672357,49.75
30.0,3.677156,0.011802,49.743
31.0,3.657717,-0.196037,49.7424
32.0,3.713766,0.348124,49.742
33.0,3.742763,0.607608,49.7482
34.0,3.742925,0.589253,49.7565
35.0,3.739523,0.542287,49.7646
36.0,3.725592,0.39689,49.7714
37.0,3.717168,0.308535,49.7765
38.0,3.701455,0.153061,49.7801
39.0,3.68801,0.025118,49.7816
40.0,3.685256,-7.4e-05,49.7819
41.0,3.685094,-7.4e-05,49.7819
42.0,3.685094,-7.4e-05,49.7819
43.0,3.685256,-7.4e-05,49.7818
44.0,3.685256,-0.000434,49.7818
45.0,3.685418,-7.4e-05,49.7818
46.0,3.685418,-0.000254,49.7818
47.0,3.68558,-0.000434,49.7818
48.0,3.684122,-0.01285,49.7818
49.0,3.560684,-1.197264,49.7737
50.0,3.542217,-1.334384,49.756
51.0,3.577045,-0.973409,49.7397
52.0,3.528448,-1.426157,49.7227
53.0,3.44891,-2.16502,49.6969
54.0,3.448424,-2.129031,49.6671
55.0,3.524074,-1.37973,49.6427
56.0,3.449234,-2.090342,49.6176
57.0,3.411004,-2.428823,49.5859
58.0,3.414244,-2.367821,49.5521
59.0,3.463327,-1.874226,49.5228
60.0,3.53185,-1.215618,49.5021
61.0,3.478716,-1.72235,49.4805
62.0,3.48633,-1.636695,49.457
63.0,3.469645,-1.785871,49.4325
64.0,3.497021,-1.514151,49.4102
65.0,3.509819,-1.388008,49.3903
66.0,3.542541,-1.07364,49.3736
67.0,3.642166,-0.135215,49.3673
68.0,3.608148,-0.474955,49.3622
69.0,3.653829,-0.04776,49.3597
70.0,3.667437,0.066146,49.3601
71.0,3.668895,0.066686,49.361
72.0,3.642004,-0.198556,49.3593
73.0,3.607014,-0.529299,49.353
74.0,3.64168,-0.198736,49.349
75.0,3.670676,0.067586,49.3488
76.0,3.684932,0.194449,49.3512
77.0,3.655125,-0.098505,49.3507
78.0,3.638926,-0.25434,49.3476
79.0,3.638926,-0.25308,49.3441
80.0,3.622403,-0.410714,49.3387
81.0,3.622079,-0.411974,49.3329
82.0,3.587413,-0.736419,49.3236
83.0,3.550479,-1.076699,49.3092
84.0,3.492,-1.614382,49.2876
85.0,3.446156,-2.026461,49.2606
86.0,3.424935,-2.202629,49.2295
87.0,3.433035,-2.102399,49.1997
88.0,3.433521,-2.082065,49.1703
89.0,3.403066,-2.357204,49.1379
90.0,3.380549,-2.549748,49.1022
91.0,3.413272,-2.219365,49.0705
92.0,3.404686,-2.289004,49.0383
93.0,3.466243,-1.696258,49.0141
94.0,3.556148,-0.851765,49.0016
95.0,3.568136,-0.747395,48.991
96.0,3.685904,0.501619,48.988
97.0,3.703561,0.501799,48.995
98.0,3.688658,0.331569,49.0001
99.0,3.678776,0.206505,49.0048
100.0,3.677966,0.205966,49.0077
101.0,3.686876,0.29324,49.0105
102.0,3.694651,0.346864,49.0148
103.0,3.692869,0.313394,49.0196
104.0,3.695785,0.335528,49.0241
105.0,3.691087,0.277045,49.0287
106.0,3.696271,0.322751,49.0327
107.0,3.694165,0.29144,49.0372
108.0,3.696433,0.308715,49.0414
109.0,3.692059,0.255811,49.0456
110.0,3.696433,0.29396,49.0493
111.0,3.708906,0.410566,49.0536
112.0,3.719922,0.506118,49.0597
113.0,3.706963,0.367558,49.0664
114.0,3.684122,0.140105,49.0709
115.0,3.683474,0.136866,49.0729
116.0,3.686876,0.167637,49.0749
117.0,3.744545,0.725653,49.0791
118.0,3.736931,0.627762,49.089
119.0,3.716196,0.415784,49.0969
120.0,3.704857,0.303317,49.1023
121.0,3.697567,0.232418,49.1062
122.0,3.687037,0.129488,49.109
123.0,3.678128,0.044013,49.1105
124.0,3.673916,0.008383,49.111
125.0,3.673592,0.003885,49.1111
126.0,3.672944,-0.000254,49.1111
127.0,3.673106,-0.000434,49.1111
128.0,3.673106,-7.4e-05,49.1111
129.0,3.673106,-7.4e-05,49.1111
130.0,3.673106,-7.4e-05,49.1111
131.0,3.67343,-7.4e-05,49.1111
132.0,3.673106,-7.4e-05,49.1111
133.0,3.67343,-0.000254,49.1111
134.0,3.660957,-0.119199,49.1103
135.0,3.574777,-0.934001,49.1032
136.0,3.488112,-1.734227,49.0844
137.0,3.419914,-2.348927,49.0557
138.0,3.349123,-2.988459,49.0186
139.0,3.369696,-2.739232,48.9782
140.0,3.351067,-2.888049,48.9384
141.0,3.340376,-2.958228,48.8978
142.0,3.455389,-1.828699,48.8648
143.0,3.508037,-1.331864,48.8432
144.0,3.527314,-1.155336,48.8259
145.0,3.498965,-1.423458,48.8074
146.0,3.551613,-0.919965,48.7916
147.0,3.516136,-1.260425,48.7757
148.0,3.555176,-0.887754,48.7613
149.0,3.579799,-0.658861,48.751
150.0,3.579637,-0.666059,48.7416
151.0,3.543999,-1.006879,48.7323
152.0,3.612197,-0.35709,48.7209
153.0,3.613169,-0.35745,48.7159
154.0,3.542865,-1.026854,48.7044
155.0,3.456523,-1.835357,48.6851
156.0,3.551613,-0.915286,48.6685
157.0,3.492648,-1.469524,48.65
158.0,3.574291,-0.687113,48.6406
159.0,3.486816,-1.519909,48.6192
160.0,3.571052,-0.716624,48.6062
161.0,3.571052,-0.722563,48.5962
162.0,3.570728,-0.728501,48.5859
163.0,3.658203,0.08882,48.5848
164.0,3.678128,0.25923,48.5879
165.0,3.626129,-0.243183,48.5859
166.0,3.63601,-0.15213,48.5835
167.0,3.653829,0.008023,48.5833
168.0,3.591463,-0.582564,48.5765
169.0,3.665979,0.118691,48.5766
170.0,3.574453,-0.746136,48.5675
171.0,3.647674,-0.054418,48.5654
172.0,3.621431,-0.308864,48.5615
173.0,3.64006,-0.135934,48.5594
174.0,3.594702,-0.563309,48.552
175.0,3.594054,-0.566548,48.5442
176.0,3.630665,-0.222849,48.5407
177.0,3.640384,-0.135035,48.5387
178.0,3.622889,-0.302926,48.5345
179.0,3.623213,-0.301486,48.5303
180.0,3.662739,0.040594,48.5323
181.0,3.592273,-0.69773,48.5325
182.0,3.668409,0.490642,48.5229
183.0,3.709554,0.49676,48.5298
184.0,3.502367,-1.223716,48.496
185.0,3.49281,-1.519729,48.4784
186.0,3.510791,-1.291736,48.4575
187.0,3.587089,-0.505906,48.4396
188.0,3.486168,-1.602505,48.4309
189.0,3.548373,-0.897112,48.4094
190.0,3.494106,-1.474922,48.3958
191.0,3.554043,-0.840248,48.3761
192.0,3.546753,-0.944438,48.364
193.0,3.534927,-1.053306,48.3504
194.0,3.59211,-0.487731,48.337
195.0,3.575101,-0.680095,48.3295
196.0,3.643948,-0.01339,48.3217
197.0,3.568946,-0.770609,48.3193
198.0,3.535089,-1.068961,48.3074
199.0,3.633418,-0.112541,48.2956
200.0,3.586927,-0.587422,48.2926
201.0,3.575587,-0.686393,48.2841
202.0,3.481956,-1.578752,48.2712
203.0,3.609444,-0.318581,48.2534
204.0,3.572348,-0.708347,48.2475
205.0,3.571052,-0.712486,48.2376
206.0,3.570566,-0.716444,48.2277
207.0,3.549021,-0.921225,48.2168
208.0,3.547077,-0.930582,48.2037
209.0,3.513221,-1.246209,48.1891
210.0,3.585307,-0.549273,48.175
211.0,3.543675,-0.957214,48.1654
212.0,3.702103,0.546786,48.1593
213.0,3.645892,-0.026886,48.1639
214.0,3.563924,-0.80084,48.1593
215.0,3.572024,-0.708347,48.1487
216.0,3.63358,-0.123698,48.1422
217.0,3.531202,-1.100452,48.1346
218.0,3.601668,-0.420251,48.1233
219.0,3.623861,-0.221949,48.1187
220.0,3.562142,-0.807498,48.1116
221.0,3.656097,0.083241,48.1062
222.0,3.532498,-1.092354,48.0994
223.0,3.602478,-0.415393,48.0889
224.0,3.582553,-0.610096,48.0816
225.0,3.613493,-0.317321,48.0752
226.0,3.57251,-0.706547,48.0678
227.0,3.653343,0.05355,48.0635
