time_s,voltage_V,current_A,soc_percent
0.0,3.694813,-0.000254,50.0
1.0,3.694651,-0.000254,50.0
2.0,3.694813,-0.000254,50.0
3.0,3.694975,-7.4e-05,50.0
4.0,3.694651,-0.000434,50.0
5.0,3.694975,0.000106,50.0
6.0,3.694813,-0.000254,50.0
7.0,3.694813,-0.000254,50.0
8.0,3.694975,-7.4e-05,50.0
9.0,3.694975,-7.4e-05,50.0
10.0,3.694813,-0.000254,50.0
11.0,3.694813,-0.000254,50.0
12.0,3.694975,-7.4e-05,50.0
13.0,3.694975,-7.4e-05,50.0
14.0,3.694975,-7.4e-05,50.0
15.0,3.694975,-7.4e-05,50.0
16.0,3.640546,-0.500508,49.999
17.0,3.636496,-0.500328,49.9919
18.0,3.635038,-0.500508,49.9849
19.0,3.634228,-0.500148,49.9778
20.0,3.633256,-0.500508,49.9709
21.0,3.632608,-0.500328,49.9638
22.0,3.631799,-0.500508,49.9567
23.0,3.63115,-0.500328,49.9497
24.0,3.630502,-0.500508,49.9426
25.0,3.629693,-0.500328,49.9357
26.0,3.629045,-0.500508,49.9286
27.0,3.628721,-0.500328,49.9216
28.0,3.628073,-0.500508,49.9145
29.0,3.627587,-0.500328,49.9074
30.0,3.627101,-0.500328,49.9005
31.0,3.626453,-0.500508,49.8934
32.0,3.625967,-0.500328,49.8865
33.0,3.625481,-0.500328,49.8794
34.0,3.625157,-0.500328,49.8724
35.0,3.624671,-0.500148,49.8653
36.0,3.624023,-0.500328,49.8585
37.0,3.623537,-0.500328,49.8513
38.0,3.623051,-0.500328,49.8442
39.0,3.622889,-0.500328,49.8372
40.0,3.622403,-0.500328,49.8301
41.0,3.621917,-0.500688,49.8232
42.0,3.621755,-0.500328,49.8161
43.0,3.621269,-0.500508,49.8091
44.0,3.564086,-1.000221,49.7989
45.0,3.56198,-1.000041,49.7848
46.0,3.560684,-1.000041,49.7707
47.0,3.55955,-0.999862,49.7568
48.0,3.558254,-1.000041,49.7427
49.0,3.557444,-0.999862,49.7286
50.0,3.556472,-1.000221,49.7145
51.0,3.555501,-1.000041,49.7004
52.0,3.55469,-1.000041,49.6863
53.0,3.55388,-1.000221,49.6724
54.0,3.552908,-1.000401,49.6583
55.0,3.552423,-1.000041,49.6442
56.0,3.723324,0.49928,49.6431
57.0,3.72705,0.49928,49.65
58.0,3.729317,0.49964,49.6571
59.0,3.731099,0.49946,49.6641
60.0,3.732557,0.49946,49.6711
61.0,3.733853,0.49928,49.6781
62.0,3.734987,0.49946,49.6851
63.0,3.736283,0.49946,49.6922
64.0,3.680072,-7.4e-05,49.6943
65.0,3.679748,-7.4e-05,49.6943
66.0,3.679748,-7.4e-05,49.6943
67.0,3.679586,-0.000434,49.6943
68.0,3.679748,-0.000254,49.6943
69.0,3.679748,-0.000254,49.6943
70.0,3.67991,-0.000254,49.6943
71.0,3.680234,-7.4e-05,49.6943
72.0,3.680234,-0.000254,49.6943
73.0,3.680558,-0.000254,49.6943
74.0,3.680558,-0.000434,49.6942
75.0,3.680558,-0.000434,49.6942
76.0,3.680882,-0.000254,49.6942
77.0,3.681044,-0.000254,49.6942
78.0,3.681206,-0.000254,49.6942
79.0,3.681368,-7.4e-05,49.6942
80.0,3.623699,-0.500508,49.688
81.0,3.622403,-0.500328,49.6809
82.0,3.621269,-0.500508,49.674
83.0,3.620783,-0.500328,49.6669
84.0,3.620135,-0.500508,49.6599
85.0,3.619487,-0.500328,49.6528
86.0,3.618839,-0.500328,49.6459
87.0,3.618515,-0.500328,49.6388
88.0,3.617705,-0.500328,49.6317
89.0,3.617381,-0.500508,49.6247
90.0,3.617057,-0.500508,49.6177
91.0,3.616733,-0.500328,49.6107
92.0,3.616085,-0.500508,49.6036
93.0,3.615923,-0.500328,49.5966
94.0,3.615437,-0.500328,49.5896
95.0,3.614951,-0.500508,49.5826
96.0,3.614951,-0.500148,49.5755
97.0,3.614627,-0.500328,49.5685
98.0,3.613979,-0.500508,49.5616
99.0,3.613817,-0.500148,49.5546
100.0,3.613493,-0.500508,49.5476
101.0,3.613169,-0.500328,49.5406
102.0,3.613007,-0.500508,49.5335
103.0,3.612684,-0.500328,49.5265
104.0,3.61236,-0.500328,49.5195
105.0,3.612197,-0.500148,49.5124
106.0,3.611873,-0.500508,49.5055
107.0,3.611712,-0.500328,49.4984
108.0,3.611226,-0.500508,49.4913
109.0,3.611063,-0.500328,49.4843
110.0,3.610902,-0.500508,49.4773
111.0,3.610739,-0.500328,49.4703
112.0,3.610739,-0.500328,49.4632
113.0,3.610254,-0.500148,49.4563
114.0,3.610092,-0.500508,49.4492
115.0,3.609768,-0.500508,49.4421
116.0,3.609768,-0.500328,49.4353
117.0,3.609444,-0.500328,49.4282
118.0,3.609282,-0.500328,49.4212
119.0,3.60912,-0.500508,49.4141
120.0,3.608958,-0.500508,49.4072
121.0,3.608796,-0.500328,49.4001
122.0,3.608472,-0.500328,49.3931
123.0,3.60831,-0.500328,49.3861
124.0,3.608148,-0.500508,49.3791
125.0,3.608148,-0.500508,49.372
126.0,3.607824,-0.500328,49.3649
127.0,3.6075,-0.500328,49.3579
128.0,3.607338,-0.500328,49.3509
129.0,3.607338,-0.500508,49.3439
130.0,3.607176,-0.500328,49.3368
131.0,3.607176,-0.500328,49.3298
132.0,3.606852,-0.500328,49.3228
133.0,3.606852,-0.500148,49.3157
134.0,3.60669,-0.500508,49.3087
135.0,3.606366,-0.500508,49.3016
136.0,3.606204,-0.500508,49.2947
137.0,3.606204,-0.500328,49.2876
138.0,3.60588,-0.500328,49.2806
139.0,3.60588,-0.500508,49.2736
140.0,3.605718,-0.500328,49.2666
141.0,3.605556,-0.500328,49.26
142.0,3.605556,-0.500328,49.2526
143.0,3.605394,-0.500328,49.2456
144.0,3.605232,-0.500328,49.2385
145.0,3.604908,-0.500508,49.2316
146.0,3.60507,-0.500508,49.2245
147.0,3.604746,-0.500328,49.2175
148.0,3.604584,-0.500328,49.2114
149.0,3.604584,-0.500328,49.2036
150.0,3.604584,-0.500508,49.1966
151.0,3.60426,-0.500508,49.1895
152.0,3.60426,-0.500148,49.1824
153.0,3.604098,-0.500328,49.1753
154.0,3.603936,-0.500328,49.1684
155.0,3.603774,-0.500328,49.1614
156.0,3.603774,-0.500508,49.1544
157.0,3.60345,-0.500328,49.1473
158.0,3.60345,-0.500508,49.1403
159.0,3.603288,-0.500328,49.1332
160.0,3.60345,-0.500508,49.1263
161.0,3.602964,-0.500328,49.1191
162.0,3.603126,-0.500328,49.112
163.0,3.602802,-0.500508,49.1051
164.0,3.602802,-0.500508,49.098
165.0,3.602802,-0.500328,49.0911
166.0,3.60264,-0.500328,49.0841
167.0,3.544971,-1.000221,49.0715
168.0,3.543837,-1.000041,49.0576
169.0,3.542865,-1.000041,49.0435
170.0,3.542055,-1.000221,49.0294
171.0,3.541407,-0.999862,49.0153
172.0,3.540759,-1.000041,49.0012
173.0,3.540435,-1.000041,48.9871
174.0,3.539625,-1.000221,48.9732
175.0,3.539139,-1.000221,48.9591
176.0,3.538815,-1.000041,48.945
177.0,3.538167,-1.000041,48.9309
178.0,3.537843,-1.000221,48.917
179.0,3.71004,0.49928,48.9219
180.0,3.713118,0.49928,48.9289
181.0,3.715224,0.49946,48.936
182.0,3.716844,0.49946,48.9429
183.0,3.717978,0.49946,48.95
184.0,3.719436,0.49946,48.957
185.0,3.720408,0.49928,48.9639
186.0,3.72138,0.49946,48.971
187.0,3.665169,-7.4e-05,48.9711
188.0,3.664845,-0.000254,48.9711
189.0,3.665007,-0.000254,48.9711
190.0,3.665169,-0.000434,48.9711
191.0,3.665331,-0.000254,48.9711
192.0,3.665493,-0.000254,48.9711
193.0,3.665655,-7.4e-05,48.9711
194.0,3.665817,-0.000254,48.9711
195.0,3.666141,-7.4e-05,48.9711
196.0,3.666303,-0.000254,48.9711
197.0,3.666627,-7.4e-05,48.9711
198.0,3.666789,-0.000254,48.9711
199.0,3.666951,-0.000254,48.9711
200.0,3.667275,-0.000254,48.9711
201.0,3.667275,-7.4e-05,48.9711
202.0,3.612684,-0.500148,48.9699
203.0,3.609606,-0.500328,48.963
204.0,3.608634,-0.500508,48.9559
205.0,3.608148,-0.500328,48.9488
206.0,3.607338,-0.500508,48.9419
207.0,3.606852,-0.500508,48.9348
208.0,3.60669,-0.500328,48.9278
209.0,3.606204,-0.500328,48.9207
210.0,3.605718,-0.500508,48.9138
211.0,3.605232,-0.500508,48.9067
212.0,3.60507,-0.500328,48.8996
213.0,3.604746,-0.500328,48.8926
214.0,3.604422,-0.500508,48.8856
215.0,3.604098,-0.500328,48.8787
216.0,3.603936,-0.500328,48.8717
217.0,3.60345,-0.500508,48.8647
218.0,3.603288,-0.500328,48.8576
219.0,3.603126,-0.500328,48.8507
220.0,3.602964,-0.500328,48.8437
221.0,3.602802,-0.499968,48.8368
222.0,3.602478,-0.500328,48.8297
223.0,3.602154,-0.500508,48.8228
224.0,3.602154,-0.500148,48.8158
225.0,3.601992,-0.500328,48.8088
226.0,3.60183,-0.500328,48.8017
227.0,3.601344,-0.500328,48.7948
228.0,3.601344,-0.500328,48.7877
229.0,3.60102,-0.500328,48.7806
230.0,3.60102,-0.500508,48.7737
231.0,3.600858,-0.500328,48.7666
232.0,3.600534,-0.500328,48.7596
233.0,3.600534,-0.500508,48.7525
234.0,3.600534,-0.500328,48.7456
235.0,3.60021,-0.500328,48.7385
236.0,3.600048,-0.500328,48.7314
237.0,3.600048,-0.500328,48.7244
238.0,3.21305,-4.000303,48.6935
239.0,3.202197,-4.000303,48.6371
240.0,3.196203,-4.000124,48.5807
241.0,3.191667,-4.000124,48.5251
242.0,3.187455,-4.000124,48.4687
243.0,3.18373,-4.000303,48.4122
244.0,3.180166,-4.000303,48.3558
245.0,3.17725,-4.000124,48.3003
246.0,3.339404,-2.500262,48.2562
247.0,3.340376,-2.499902,48.2209
248.0,3.340052,-2.500082,48.1856
249.0,3.339566,-2.500082,48.1504
250.0,3.338918,-2.500082,48.1151
251.0,3.337784,-2.500082,48.0804
252.0,3.337136,-2.500082,48.0451
253.0,3.336488,-2.500082,48.0098
254.0,3.335678,-2.499902,47.9746
255.0,3.334868,-2.500082,47.9393
256.0,3.334058,-2.500082,47.9046
257.0,3.33341,-2.500082,47.8699
258.0,3.332438,-2.500082,47.8351
259.0,3.33179,-2.499902,47.7999
260.0,3.331304,-2.500082,47.7684
261.0,3.330332,-2.500082,47.7299
262.0,3.329684,-2.500082,47.6946
263.0,3.329036,-2.500082,47.6593
264.0,3.328226,-2.500082,47.6241
265.0,3.327902,-2.500082,47.5894
266.0,3.32693,-2.500262,47.5546
267.0,3.326444,-2.500082,47.5199
268.0,3.325796,-2.500442,47.4846
269.0,3.325148,-2.500082,47.4494
270.0,3.722028,0.999713,47.4551
271.0,3.728184,0.999893,47.469
272.0,3.732071,0.999893,47.4831
273.0,3.735149,0.999713,47.4972
274.0,3.738065,0.999713,47.5113
275.0,3.740819,0.999713,47.5252
276.0,3.743087,0.999713,47.5393
277.0,3.745355,0.999893,47.5534
278.0,3.522292,-1.000041,47.541
279.0,3.52051,-1.000221,47.5272
280.0,3.519538,-0.999862,47.513
281.0,3.51889,-1.000041,47.4989
282.0,3.518566,-1.000041,47.4848
283.0,3.51808,-1.000041,47.4709
284.0,3.517594,-1.000401,47.4568
285.0,3.517594,-1.000221,47.4427
286.0,3.51727,-1.000221,47.4286
287.0,3.51727,-1.000041,47.4147
288.0,3.516946,-1.000041,47.4006
289.0,3.516784,-1.000041,47.3865
290.0,3.516784,-1.000041,47.3726
291.0,3.516622,-1.000041,47.3587
292.0,3.51646,-1.000221,47.3446
293.0,3.516299,-1.000221,47.3305
294.0,3.516299,-1.000221,47.3164
295.0,3.516136,-1.000221,47.3023
296.0,3.516299,-0.999862,47.2882
297.0,3.515975,-1.000221,47.2743
298.0,3.515975,-1.000221,47.2602
299.0,3.515812,-1.000221,47.2463
300.0,3.515651,-1.000041,47.2324
301.0,3.515651,-1.000221,47.2183
302.0,3.515488,-0.999862,47.2042
303.0,3.515326,-1.000041,47.1901
304.0,3.515326,-1.000221,47.176
305.0,3.515326,-1.000041,47.1621
306.0,3.515164,-1.000041,47.148
307.0,3.515002,-1.000401,47.1339
308.0,3.515164,-0.999862,47.1198
309.0,3.841092,1.999501,47.1173
310.0,3.851297,1.99968,47.1455
311.0,3.855671,1.999501,47.1737
312.0,3.859235,1.999501,47.2015
313.0,3.862313,1.999321,47.2297
314.0,3.865066,1.999501,47.2579
315.0,3.867658,1.999321,47.2861
316.0,3.869926,1.999321,47.3138
317.0,3.657231,-0.000254,47.3318
318.0,3.653343,-0.000254,47.3318
319.0,3.652533,-7.4e-05,47.3318
320.0,3.651886,-0.000254,47.3318
321.0,3.651886,-0.000254,47.3318
322.0,3.651723,-0.000254,47.3318
323.0,3.651723,-0.000254,47.3318
324.0,3.651723,-0.000254,47.3318
325.0,3.651723,-0.000254,47.3318
326.0,3.651723,-0.000254,47.3318
327.0,3.652047,-7.4e-05,47.3318
328.0,3.652047,-7.4e-05,47.3318
329.0,3.652047,-7.4e-05,47.3318
330.0,3.652371,-7.4e-05,47.3318
331.0,3.652371,-7.4e-05,47.3318
332.0,3.652533,-7.4e-05,47.3318
333.0,3.652695,-0.000254,47.3318
334.0,3.652695,-0.000254,47.3318
335.0,3.653019,-7.4e-05,47.3318
336.0,3.653019,-7.4e-05,47.3318
337.0,3.653181,-0.000254,47.3318
338.0,3.653181,-0.000254,47.3318
339.0,3.653505,-0.000254,47.3318
340.0,3.653505,-0.000254,47.3318
341.0,3.653829,-0.000254,47.3318
342.0,3.653829,-7.4e-05,47.3318
343.0,3.653829,-0.000254,47.3318
344.0,3.654153,-0.000254,47.3318
345.0,3.654153,-7.4e-05,47.3318
346.0,3.654315,-0.000254,47.3318
347.0,3.654315,-0.000254,47.3318
348.0,3.654639,-7.4e-05,47.3318
349.0,3.654639,-7.4e-05,47.3318
350.0,3.654801,-7.4e-05,47.3318
351.0,3.654801,-0.000254,47.3318
352.0,3.654801,-0.000254,47.3318
353.0,3.655125,-0.000254,47.3317
354.0,3.655125,-7.4e-05,47.3317
355.0,3.655125,-0.000434,47.3317
356.0,3.655287,-0.000254,47.3317
357.0,3.655449,-0.000254,47.3317
358.0,3.655449,-0.000254,47.3317
359.0,3.655611,-7.4e-05,47.3317
360.0,3.655773,-7.4e-05,47.3317
361.0,3.655773,-0.000254,47.3317
362.0,3.655773,-0.000434,47.3317
363.0,3.656097,-0.000254,47.3317
364.0,3.655935,-7.4e-05,47.3317
365.0,3.656259,-7.4e-05,47.3317
366.0,3.656259,-0.000254,47.3317
367.0,3.656259,-0.000254,47.3317
368.0,3.656421,-7.4e-05,47.3317
369.0,3.656583,-0.000254,47.3317
370.0,3.656421,-0.000254,47.3317
371.0,3.656583,-0.000254,47.3317
372.0,3.656745,-0.000254,47.3317
373.0,3.604098,-0.500328,47.3307
374.0,3.600696,-0.500328,47.3237
375.0,3.599562,-0.500508,47.3166
376.0,3.599076,-0.500328,47.3098
377.0,3.59859,-0.500328,47.3027
378.0,3.597942,-0.500328,47.2958
379.0,3.597456,-0.500328,47.2887
380.0,3.597132,-0.500328,47.2816
381.0,3.596646,-0.500508,47.2746
382.0,3.596322,-0.500328,47.2675
383.0,3.59616,-0.500328,47.2606
384.0,3.595674,-0.500328,47.2535
385.0,3.595512,-0.500328,47.2465
386.0,3.595026,-0.500328,47.2394
387.0,3.594702,-0.500508,47.2323
388.0,3.59454,-0.500328,47.2254
389.0,3.594054,-0.500328,47.2183
390.0,3.593892,-0.500508,47.2113
391.0,3.59373,-0.500328,47.2043
392.0,3.593406,-0.500508,47.1974
393.0,3.593082,-0.500328,47.1904
394.0,3.592921,-0.500328,47.1833
395.0,3.592758,-0.500508,47.1763
396.0,3.592434,-0.500328,47.1694
397.0,3.592273,-0.500328,47.1624
398.0,3.59211,-0.500508,47.1555
399.0,3.591787,-0.500508,47.1484
400.0,3.591624,-0.500328,47.1413
401.0,3.536709,-1.000041,47.1315
402.0,3.534765,-1.000221,47.1176
403.0,3.533793,-1.000221,47.1035
404.0,3.532822,-1.000041,47.0894
405.0,3.532012,-1.000221,47.0755
406.0,3.531364,-1.000221,47.0616
407.0,3.530716,-0.999862,47.0473
408.0,3.53023,-1.000041,47.0334
409.0,3.52942,-1.000041,47.0193
410.0,3.528934,-1.000221,47.0054
411.0,3.52861,-1.000041,46.9915
412.0,3.527962,-1.000221,46.9774
413.0,3.693193,0.49928,46.9743
414.0,3.696919,0.49946,46.9814
415.0,3.698539,0.49928,46.9883
416.0,3.699997,0.49946,46.9952
417.0,3.701293,0.49928,47.0023
418.0,3.702427,0.49928,47.0092
419.0,3.703723,0.49946,47.0161
420.0,3.704371,0.49928,47.0233
421.0,3.650589,-7.4e-05,47.0264
422.0,3.650104,-7.4e-05,47.0264
423.0,3.649941,-0.000254,47.0264
424.0,3.650265,-7.4e-05,47.0264
425.0,3.650428,-0.000254,47.0264
426.0,3.650589,-0.000254,47.0264
427.0,3.650589,-0.000254,47.0264
428.0,3.650751,-0.000254,47.0264
429.0,3.651075,-0.000254,47.0264
430.0,3.651237,-0.000254,47.0264
431.0,3.651399,-0.000254,47.0264
432.0,3.651723,0.000106,47.0264
433.0,3.651723,-7.4e-05,47.0264
434.0,3.651723,-0.000254,47.0264
435.0,3.651886,-0.000434,47.0264
436.0,3.652209,-7.4e-05,47.0264
437.0,3.596646,-0.500328,47.0213
438.0,3.595512,-0.500328,47.0143
439.0,3.595188,-0.500328,47.0073
440.0,3.594378,-0.500508,47.0002
441.0,3.594054,-0.500148,46.9932
442.0,3.59373,-0.500508,46.9862
443.0,3.593245,-0.500328,46.9792
444.0,3.592921,-0.500508,46.9721
445.0,3.592758,-0.500328,46.965
446.0,3.59211,-0.500508,46.9581
447.0,3.591949,-0.500328,46.951
448.0,3.591787,-0.500328,46.9441
449.0,3.591463,-0.500328,46.9371
450.0,3.5913,-0.500508,46.9302
451.0,3.590976,-0.500328,46.923
452.0,3.590652,-0.500508,46.916
453.0,3.590329,-0.500508,46.909
454.0,3.590491,-0.500148,46.902
455.0,3.590005,-0.500508,46.895
456.0,3.590005,-0.500328,46.8879
457.0,3.589681,-0.500148,46.8809
458.0,3.589519,-0.500508,46.8739
459.0,3.589357,-0.500508,46.8669
460.0,3.589033,-0.500328,46.8598
461.0,3.588871,-0.500328,46.8528
462.0,3.588709,-0.500328,46.8457
463.0,3.588547,-0.500508,46.8388
464.0,3.588547,-0.500508,46.8317
465.0,3.588223,-0.500508,46.8246
466.0,3.588223,-0.500328,46.8176
467.0,3.587899,-0.500508,46.8106
468.0,3.587899,-0.500328,46.8036
469.0,3.587737,-0.500508,46.7966
470.0,3.587575,-0.500508,46.7895
471.0,3.587575,-0.500328,46.7825
472.0,3.587251,-0.500328,46.7754
