time_s,voltage_V,current_A,soc_percent
0.0,3.695623,0.000106,50.0
1.0,3.695785,-7.4e-05,50.0
2.0,3.695785,-0.000254,50.0
3.0,3.695623,0.000106,50.0
4.0,3.695461,-0.000434,50.0
5.0,3.695623,-7.4e-05,50.0
6.0,3.695623,-0.000254,50.0
7.0,3.695623,-0.000254,50.0
8.0,3.695623,-0.000254,50.0
9.0,3.695461,-0.000254,50.0
10.0,3.695785,-0.000254,50.0
11.0,3.695623,-7.4e-05,50.0
12.0,3.695623,-7.4e-05,50.0
13.0,3.695785,-7.4e-05,50.0
14.0,3.695623,-0.000254,50.0
15.0,3.695785,0.000106,50.0
16.0,3.695623,-7.4e-05,50.0
17.0,3.695461,-7.4e-05,50.0
18.0,3.695623,-7.4e-05,50.0
19.0,3.695785,0.000106,50.0
20.0,3.599886,-0.962612,49.998
21.0,3.595026,-0.947317,49.9846
22.0,3.534441,-1.534485,49.9697
23.0,3.495078,-1.873326,49.9475
24.0,3.465919,-2.116975,49.9205
25.0,3.43919,-2.339749,49.89
26.0,3.606204,-0.637987,49.8623
27.0,3.581743,-0.932021,49.8524
28.0,3.393023,-2.784939,49.8339
29.0,3.533308,-1.316929,49.7994
30.0,3.56117,-1.063383,49.7819
31.0,3.622727,-0.460919,49.769
32.0,3.680882,0.085941,49.7645
33.0,3.692869,0.176994,49.766
34.0,3.694651,0.176814,49.7685
35.0,3.690601,0.126249,49.7708
36.0,3.695623,0.166917,49.7727
37.0,3.796868,1.149069,49.7792
38.0,3.757342,0.718815,49.7934
39.0,3.666465,-0.182541,49.7995
40.0,3.635686,-0.460919,49.7955
41.0,3.632932,-0.470996,49.7889
42.0,3.618029,-0.608116,49.7815
43.0,3.555824,-1.205361,49.7698
44.0,3.469483,-2.015304,49.7486
45.0,3.44243,-2.2334,49.7186
46.0,3.456847,-2.055972,49.6886
47.0,3.610902,-0.541896,49.6686
48.0,3.663387,-0.055858,49.6641
49.0,3.651561,-0.192618,49.6624
50.0,3.731585,0.576837,49.6645
51.0,3.785204,1.073132,49.6757
52.0,3.75394,0.734291,49.6887
53.0,3.722676,0.415244,49.6968
54.0,3.659823,-0.197476,49.6985
55.0,3.495564,-1.777054,49.6846
56.0,3.448424,-2.182475,49.6567
57.0,3.453932,-2.086384,49.6271
58.0,3.44891,-2.106897,49.5971
59.0,3.506255,-1.529806,49.5723
60.0,3.574939,-0.860942,49.5559
61.0,3.588385,-0.739478,49.5447
62.0,3.610254,-0.531819,49.536
63.0,3.673916,0.075324,49.5338
64.0,3.644596,-0.222669,49.5324
65.0,3.60588,-0.598219,49.526
66.0,3.612684,-0.52714,49.5182
67.0,3.643948,-0.228067,49.5135
68.0,3.645082,-0.222849,49.5103
69.0,3.629854,-0.374725,49.5058
70.0,3.562466,-1.018216,49.4944
71.0,3.559064,-1.03819,49.4799
72.0,3.608472,-0.551793,49.47
73.0,3.669056,0.025298,49.4678
74.0,3.681692,0.131827,49.4692
75.0,3.613331,-0.531819,49.4644
76.0,3.574615,-0.896572,49.4531
77.0,3.541731,-1.200143,49.4371
78.0,3.622565,-0.410174,49.4288
79.0,3.668247,0.0199,49.4279
80.0,3.570404,-0.927343,49.4175
81.0,3.543837,-1.169912,49.4017
82.0,3.515812,-1.423458,49.3823
83.0,3.467863,-1.868827,49.3574
84.0,3.515488,-1.392686,49.3368
85.0,3.535899,-1.190066,49.3195
86.0,3.565544,-0.90179,49.3063
87.0,3.564572,-0.912047,49.2936
88.0,3.562628,-0.927163,49.2805
89.0,3.606204,-0.511844,49.2728
90.0,3.6433,-0.161847,49.2699
91.0,3.626777,-0.329198,49.2654
92.0,3.627263,-0.329198,49.2608
93.0,3.5913,-0.673617,49.2515
94.0,3.548049,-1.083537,49.2368
95.0,3.668409,0.075504,49.2371
96.0,3.677156,0.141724,49.239
97.0,3.587251,-0.886135,49.2398
98.0,3.543027,-1.215258,49.2272
99.0,3.544971,-1.079758,49.2104
100.0,3.575263,-0.774747,49.1952
101.0,3.586603,-0.693591,49.1844
102.0,3.621269,-0.344313,49.175
103.0,3.671648,0.141544,49.1707
104.0,3.682988,0.212624,49.1728
105.0,3.600372,-0.658321,49.1748
106.0,3.570242,-0.90197,49.1651
107.0,3.534604,-1.235413,49.152
108.0,3.529258,-1.260785,49.1345
109.0,3.515002,-1.387828,49.1165
110.0,3.536385,-1.154796,49.0977
111.0,3.56846,-0.83575,49.0824
112.0,3.634066,-0.192798,49.072
113.0,3.671,0.141544,49.07
114.0,3.872842,2.141119,49.077
115.0,3.865066,1.959192,49.1063
116.0,3.856967,1.837548,49.1336
117.0,3.832344,1.559529,49.1583
118.0,3.802538,1.245161,49.1794
119.0,3.770625,0.916038,49.1959
120.0,3.678614,-0.000254,49.2059
121.0,3.67586,-0.000254,49.2059
122.0,3.67505,-0.000254,49.2059
123.0,3.674726,0.000106,49.2059
124.0,3.674564,-0.000254,49.2059
125.0,3.674402,-0.000254,49.2058
126.0,3.674564,-7.4e-05,49.2058
127.0,3.674402,-0.000254,49.2058
128.0,3.674564,-0.000254,49.2058
129.0,3.674402,-0.000254,49.2058
130.0,3.674564,-0.000254,49.2058
131.0,3.674564,-0.000254,49.2058
132.0,3.674564,-0.000434,49.2058
133.0,3.674726,-7.4e-05,49.2058
134.0,3.674726,-0.000254,49.2058
135.0,3.67505,-7.4e-05,49.2058
136.0,3.675212,-7.4e-05,49.2058
137.0,3.67505,-7.4e-05,49.2058
138.0,3.675374,-7.4e-05,49.2058
139.0,3.675374,-0.000254,49.2058
140.0,3.675212,-0.000254,49.2058
141.0,3.675212,-0.000254,49.2058
142.0,3.675374,-7.4e-05,49.2058
143.0,3.675536,-7.4e-05,49.2058
144.0,3.675698,-7.4e-05,49.2058
145.0,3.675698,-7.4e-05,49.2058
146.0,3.675698,-0.000254,49.2058
147.0,3.67586,-7.4e-05,49.2058
148.0,3.67586,-7.4e-05,49.2058
149.0,3.67586,-0.000254,49.2058
150.0,3.67586,-0.000254,49.2058
151.0,3.676022,-7.4e-05,49.2058
152.0,3.676022,-0.000254,49.2058
153.0,3.676184,-7.4e-05,49.2058
154.0,3.676346,-7.4e-05,49.2058
155.0,3.676184,-0.000254,49.2058
156.0,3.676346,-0.000254,49.2058
157.0,3.676346,-0.000254,49.2058
158.0,3.676346,-7.4e-05,49.2058
159.0,3.676508,-7.4e-05,49.2058
160.0,3.676508,-0.000254,49.2058
161.0,3.676346,-0.000254,49.2058
162.0,3.567002,-1.053486,49.1962
163.0,3.523426,-1.44811,49.1774
164.0,3.47985,-1.837876,49.1532
165.0,3.430605,-2.284326,49.1233
166.0,3.367266,-2.865735,49.0842
