time_s,voltage_V,current_A,soc_percent
0.0,3.966149,-0.000254,80.0
1.0,3.965987,-7.4e-05,80.0
2.0,3.965987,-0.000254,80.0
3.0,3.965987,-0.000254,80.0
4.0,3.966149,-0.000254,80.0
5.0,3.966149,-7.4e-05,80.0
6.0,3.966149,-0.000254,80.0
7.0,3.965987,-0.000254,80.0
8.0,3.965987,-7.4e-05,80.0
9.0,3.965987,-0.000254,80.0
10.0,3.966149,-0.000254,80.0
11.0,3.966149,-0.000254,80.0
12.0,3.966149,-7.4e-05,80.0
13.0,3.966149,-7.4e-05,80.0
14.0,3.965987,-0.000254,80.0
15.0,3.966149,-7.4e-05,80.0
16.0,3.966149,-0.000254,80.0
17.0,3.966149,-7.4e-05,80.0
18.0,3.966149,0.000106,80.0
19.0,3.966149,-7.4e-05,80.0
20.0,3.860207,-0.962792,79.9971
21.0,3.855185,-0.947317,79.9836
22.0,3.788282,-1.534485,79.9685
23.0,3.745841,-1.873326,79.946
24.0,3.713604,-2.116975,79.9187
25.0,3.684446,-2.339749,79.8881
26.0,3.8662,-0.638167,79.8619
27.0,3.839634,-0.931841,79.8517
28.0,3.634714,-2.784939,79.8309
29.0,3.785204,-1.316929,79.7977
30.0,3.815821,-1.063563,79.7803
31.0,3.883695,-0.461099,79.7684
32.0,3.948006,0.086121,79.7644
33.0,3.962099,0.176814,79.7661
34.0,3.964529,0.176814,79.7686
35.0,3.960641,0.126069,79.7708
36.0,3.966311,0.167097,79.7727
37.0,4.0776,1.14889,79.7803
38.0,4.034996,0.718635,79.794
39.0,3.935047,-0.182721,79.7987
40.0,3.901191,-0.461099,79.7945
41.0,3.898113,-0.470816,79.788
42.0,3.881752,-0.607756,79.7806
43.0,3.812581,-1.205361,79.7684
44.0,3.718626,-2.014944,79.7468
45.0,3.688495,-2.2334,79.717
46.0,3.703075,-2.056152,79.6866
47.0,3.869926,-0.541716,79.6683
48.0,3.929053,-0.055498,79.6638
49.0,3.916094,-0.192618,79.6621
50.0,4.004865,0.577017,79.6648
51.0,4.06464,1.073132,79.6768
52.0,4.031108,0.734111,79.6894
53.0,3.997252,0.415064,79.6973
54.0,3.928081,-0.197476,79.6981
55.0,3.74746,-1.776874,79.6819
56.0,3.695623,-2.182295,79.6535
57.0,3.700483,-2.086204,79.624
58.0,3.694327,-2.106897,79.5943
59.0,3.755236,-1.529806,79.57
60.0,3.8304,-0.860942,79.5543
61.0,3.845465,-0.739478,79.5433
62.0,3.869764,-0.531819,79.5349
63.0,3.940392,0.075684,79.5336
64.0,3.908642,-0.222669,79.5318
65.0,3.8662,-0.598039,79.5251
66.0,3.87349,-0.52696,79.5175
67.0,3.907832,-0.227887,79.5132
68.0,3.90929,-0.222849,79.51
69.0,3.892605,-0.374545,79.5053
70.0,3.818575,-1.018216,79.4931
71.0,3.813877,-1.03819,79.4785
72.0,3.868468,-0.551793,79.4694
73.0,3.935371,0.025478,79.4679
74.0,3.949626,0.131467,79.4695
75.0,3.875272,-0.531819,79.4654
76.0,3.83202,-0.896212,79.4522
77.0,3.795248,-1.200143,79.436
78.0,3.884181,-0.409994,79.4286
79.0,3.934723,0.02008,79.4279
80.0,3.826998,-0.927163,79.4171
81.0,3.79703,-1.170092,79.4011
82.0,3.766089,-1.423458,79.3818
83.0,3.71328,-1.868647,79.3568
84.0,3.764146,-1.392507,79.3362
85.0,3.786015,-1.189886,79.319
86.0,3.818575,-0.90179,79.3059
87.0,3.817603,-0.911867,79.293
88.0,3.815497,-0.927343,79.28
89.0,3.86296,-0.511844,79.2724
90.0,3.90443,-0.161667,79.2699
91.0,3.886773,-0.329198,79.2654
92.0,3.887259,-0.329018,79.2607
93.0,3.847895,-0.673797,79.2515
94.0,3.799784,-1.083537,79.2365
95.0,3.938935,0.141724,79.2373
96.0,3.94266,0.141904,79.2393
97.0,3.851783,-0.886135,79.2403
98.0,3.79946,-1.215258,79.2281
99.0,3.799136,-1.078858,79.2107
100.0,3.827808,-0.774747,79.1958
101.0,3.84174,-0.693591,79.185
102.0,3.87835,-0.344673,79.1756
103.0,3.933913,0.141544,79.1712
104.0,3.948168,0.212624,79.1732
105.0,3.862313,-0.658142,79.1751
106.0,3.826188,-0.90197,79.1654
107.0,3.787472,-1.235592,79.1522
108.0,3.779373,-1.260965,79.1347
109.0,3.763498,-1.388008,79.1167
110.0,3.785528,-1.154616,79.0978
111.0,3.819709,-0.83575,79.0824
112.0,3.891633,-0.192978,79.0721
113.0,3.932617,0.141364,79.0703
114.0,4.151629,2.141299,79.0775
115.0,4.148876,1.959372,79.1068
116.0,4.141586,1.837548,79.1345
117.0,4.115991,1.559529,79.1593
118.0,4.084565,1.245161,79.1803
119.0,4.050385,0.916218,79.1968
120.0,3.950436,-0.000254,79.2067
121.0,3.946224,-0.000254,79.2067
122.0,3.944928,-0.000254,79.2066
123.0,3.944604,-0.000254,79.2066
124.0,3.944442,-7.4e-05,79.2066
125.0,3.943956,-7.4e-05,79.2066
126.0,3.943956,-0.000254,79.2066
127.0,3.943956,-0.000254,79.2066
128.0,3.944118,-7.4e-05,79.2066
129.0,3.944118,-7.4e-05,79.2066
130.0,3.944118,-7.4e-05,79.2066
131.0,3.944442,-0.000254,79.2066
132.0,3.944604,-7.4e-05,79.2066
133.0,3.944442,-0.000254,79.2066
134.0,3.944604,-0.000254,79.2066
135.0,3.944928,-7.4e-05,79.2066
136.0,3.944928,-0.000254,79.2066
137.0,3.945414,0.000106,79.2066
138.0,3.945414,-0.000254,79.2066
139.0,3.945414,0.000106,79.2066
140.0,3.945414,-0.000254,79.2066
141.0,3.945738,-0.000254,79.2066
142.0,3.9459,-7.4e-05,79.2066
143.0,3.946062,-7.4e-05,79.2066
144.0,3.946386,0.000106,79.2066
145.0,3.946224,-0.000434,79.2066
146.0,3.946386,-0.000434,79.2066
147.0,3.946386,-0.000254,79.2066
148.0,3.946548,-7.4e-05,79.2066
149.0,3.946872,-7.4e-05,79.2066
150.0,3.947034,-7.4e-05,79.2066
151.0,3.947034,-7.4e-05,79.2066
152.0,3.947034,-0.000254,79.2066
