time_s,voltage_V,current_A,soc_percent
0.0,3.642442,-0.110733,50.0
1.0,3.64309,-0.110913,49.9984
2.0,3.643576,-0.111094,49.9969
3.0,3.644223,-0.111094,49.9953
4.0,3.593715,-0.833892,49.9936
5.0,3.592258,-0.834073,49.9818
6.0,3.591772,-0.834253,49.9701
7.0,3.59161,-0.834073,49.9585
8.0,3.591449,-0.834073,49.9469
9.0,3.603104,-0.666648,49.9353
10.0,3.603266,-0.666829,49.926
11.0,3.603266,-0.666829,49.9166
12.0,3.603266,-0.666829,49.9073
13.0,3.603266,-0.666829,49.8979
14.0,3.579469,-1.000233,49.8878
15.0,3.578821,-1.000053,49.8737
16.0,3.578498,-1.000233,49.8598
17.0,3.578012,-1.000233,49.8457
18.0,3.57785,-1.000233,49.8316
19.0,3.577526,-1.000233,49.8175
20.0,3.577364,-1.000414,49.8036
21.0,3.577041,-1.000595,49.7895
22.0,3.577041,-1.000053,49.7754
23.0,3.576717,-1.000053,49.7613
24.0,3.576393,-1.000233,49.7474
25.0,3.576393,-1.000233,49.7333
26.0,3.576231,-1.000233,49.7192
27.0,3.576069,-1.000233,49.705
28.0,3.576069,-1.000053,49.6912
29.0,3.575746,-1.000233,49.6768
30.0,3.575584,-1.000233,49.6627
31.0,3.575422,-1.000414,49.6486
32.0,3.575584,-1.000053,49.6349
33.0,3.57526,-1.000414,49.6208
34.0,3.58724,-0.833892,49.6076
35.0,3.58724,-0.834253,49.5958
36.0,3.58724,-0.834073,49.5842
37.0,3.587563,-0.834253,49.5724
38.0,3.587401,-0.834073,49.5609
39.0,3.58724,-0.834253,49.5491
40.0,3.587401,-0.834073,49.5375
41.0,3.587401,-0.834073,49.5256
42.0,3.587401,-0.834073,49.5138
43.0,3.587401,-0.834073,49.502
44.0,3.58724,-0.834253,49.4904
45.0,3.58724,-0.834073,49.479
46.0,3.58724,-0.834073,49.4671
47.0,3.587401,-0.834073,49.4555
48.0,3.58724,-0.834253,49.4437
49.0,3.639529,-0.110913,49.4371
50.0,3.6405,-0.110913,49.4356
51.0,3.640985,-0.111275,49.434
52.0,3.641633,-0.111094,49.4325
53.0,3.642281,-0.110913,49.4309
54.0,3.642604,-0.111094,49.4294
55.0,3.64309,-0.111094,49.4278
56.0,3.643414,-0.110913,49.4263
57.0,3.643738,-0.111094,49.4247
58.0,3.644223,-0.110913,49.4231
59.0,3.592096,-0.834073,49.4155
60.0,3.591449,-0.834073,49.4037
61.0,3.590963,-0.834073,49.3919
62.0,3.590639,-0.834073,49.3802
63.0,3.590153,-0.834253,49.3684
64.0,3.589992,-0.834073,49.3566
65.0,3.589668,-0.834073,49.3451
66.0,3.589344,-0.834253,49.3333
67.0,3.589344,-0.834073,49.3215
68.0,3.58902,-0.834253,49.3098
69.0,3.641471,-0.110913,49.3053
70.0,3.642442,-0.110733,49.3037
71.0,3.642766,-0.111094,49.3022
72.0,3.643252,-0.111094,49.3006
73.0,3.643576,-0.111275,49.2991
74.0,3.644223,-0.110733,49.2975
75.0,3.644223,-0.111094,49.2959
76.0,3.644547,-0.110913,49.2944
77.0,3.644871,-0.110913,49.2928
78.0,3.645195,-0.110913,49.2913
79.0,3.580602,-1.000053,49.2794
80.0,3.579631,-1.000414,49.2653
81.0,3.579145,-1.000233,49.2514
82.0,3.578498,-1.000414,49.2373
83.0,3.57785,-1.000414,49.2232
84.0,3.646328,-0.056008,49.2211
85.0,3.647299,-0.056369,49.2203
86.0,3.647947,-0.056189,49.2196
87.0,3.64827,-0.056189,49.2188
88.0,3.648756,-0.056008,49.218
