time_s,voltage_V,current_A,soc_percent
0.0,3.953425,-1.9e-05,80.0
1.0,3.953587,-1.9e-05,80.0
2.0,3.953587,-0.0002,80.0
3.0,3.953425,-1.9e-05,80.0
4.0,3.953425,-1.9e-05,80.0
5.0,3.953425,-1.9e-05,80.0
6.0,3.953425,-1.9e-05,80.0
7.0,3.953425,-1.9e-05,80.0
8.0,3.953425,-1.9e-05,80.0
9.0,3.953587,-1.9e-05,80.0
10.0,3.953587,-1.9e-05,80.0
11.0,3.953425,-1.9e-05,80.0
12.0,3.953425,-1.9e-05,80.0
13.0,3.953425,-1.9e-05,80.0
14.0,3.953587,-1.9e-05,80.0
15.0,3.953425,-1.9e-05,80.0
16.0,3.918134,-0.499765,79.9991
17.0,3.916677,-0.499946,79.9922
18.0,3.915867,-0.499946,79.9852
19.0,3.91522,-0.499946,79.9783
20.0,3.914734,-0.499765,79.9714
21.0,3.914087,-0.499765,79.9642
22.0,3.913601,-0.499946,79.9572
23.0,3.912954,-0.500126,79.9502
24.0,3.912468,-0.499765,79.9431
25.0,3.912144,-0.499946,79.9362
26.0,3.911659,-0.499946,79.9291
27.0,3.911335,-0.499946,79.9222
28.0,3.911011,-0.499765,79.9152
29.0,3.910363,-0.499946,79.9081
30.0,3.91004,-0.499946,79.9012
31.0,3.909716,-0.499946,79.8942
32.0,3.909392,-0.499765,79.8872
33.0,3.909068,-0.499946,79.8802
34.0,3.908745,-0.499765,79.8733
35.0,3.908421,-0.499765,79.8663
36.0,3.907935,-0.499946,79.8592
37.0,3.907773,-0.499946,79.8521
38.0,3.907449,-0.499946,79.8452
39.0,3.907288,-0.499946,79.8381
40.0,3.906964,-0.499946,79.8312
41.0,3.906478,-0.499946,79.8241
42.0,3.906316,-0.500126,79.8172
43.0,3.906154,-0.499584,79.8101
44.0,3.870054,-1.000233,79.8005
45.0,3.868435,-1.000233,79.7864
46.0,3.867302,-1.000414,79.7725
47.0,3.866492,-1.000233,79.7584
48.0,3.865521,-1.000233,79.7443
49.0,3.864873,-1.000053,79.7302
50.0,3.863902,-1.000233,79.7161
51.0,3.863255,-1.000053,79.7022
52.0,3.862607,-1.000233,79.6881
53.0,3.861798,-1.000053,79.674
54.0,3.86115,-1.000233,79.6599
55.0,3.860502,-1.000233,79.6458
56.0,3.968318,0.500268,79.6425
57.0,3.971071,0.500268,79.6495
58.0,3.973175,0.500449,79.6566
59.0,3.97447,0.500449,79.6635
60.0,3.975927,0.500268,79.6706
61.0,3.977222,0.500268,79.6776
62.0,3.97787,0.500268,79.6847
63.0,3.979003,0.500268,79.6918
64.0,3.943874,-1.9e-05,79.6945
65.0,3.943712,-1.9e-05,79.6945
66.0,3.943874,-1.9e-05,79.6945
67.0,3.943874,-1.9e-05,79.6945
68.0,3.944036,-1.9e-05,79.6945
69.0,3.943874,-1.9e-05,79.6945
70.0,3.944197,-1.9e-05,79.6945
71.0,3.944359,-1.9e-05,79.6945
72.0,3.944359,-1.9e-05,79.6945
73.0,3.944521,-1.9e-05,79.6945
74.0,3.944845,-1.9e-05,79.6945
75.0,3.944845,-1.9e-05,79.6945
76.0,3.945007,-1.9e-05,79.6945
77.0,3.945169,-1.9e-05,79.6945
78.0,3.945331,-1.9e-05,79.6945
79.0,3.945331,-1.9e-05,79.6945
80.0,3.909068,-0.499946,79.6889
81.0,3.908097,-0.499946,79.6818
82.0,3.907449,-0.499946,79.6748
83.0,3.906802,-0.499946,79.6677
84.0,3.906316,-0.500126,79.6607
85.0,3.905831,-0.499765,79.6536
86.0,3.905345,-0.499946,79.6466
87.0,3.905021,-0.499946,79.6396
88.0,3.904697,-0.499946,79.6327
89.0,3.904212,-0.500126,79.6256
90.0,3.903888,-0.499946,79.6186
91.0,3.903564,-0.499946,79.6115
92.0,3.903402,-0.499765,79.6045
93.0,3.902917,-0.499765,79.5975
94.0,3.902755,-0.499946,79.5905
95.0,3.902431,-0.499946,79.5834
96.0,3.902107,-0.499946,79.5764
97.0,3.901783,-0.499765,79.5693
98.0,3.90146,-0.499946,79.5623
99.0,3.901136,-0.499946,79.5553
100.0,3.900974,-0.500126,79.5483
101.0,3.90065,-0.499765,79.5412
102.0,3.900488,-0.499765,79.5342
103.0,3.900326,-0.499946,79.5272
104.0,3.900003,-0.499946,79.5202
105.0,3.899841,-0.499946,79.5131
106.0,3.899517,-0.499946,79.5061
107.0,3.899355,-0.499946,79.4991
108.0,3.899031,-0.499946,79.4921
109.0,3.899031,-0.499584,79.485
110.0,3.898708,-0.500126,79.4781
111.0,3.898546,-0.499946,79.4711
112.0,3.898222,-0.499946,79.4641
113.0,3.89806,-0.499946,79.457
114.0,3.897898,-0.499946,79.45
115.0,3.897736,-0.499765,79.443
116.0,3.897413,-0.499946,79.4361
117.0,3.897413,-0.499946,79.429
118.0,3.897089,-0.499765,79.422
119.0,3.896927,-0.499765,79.4151
120.0,3.896765,-0.500126,79.408
121.0,3.896603,-0.499765,79.401
122.0,3.896441,-0.499946,79.3939
123.0,3.896441,-0.499765,79.3868
124.0,3.896279,-0.499946,79.3798
125.0,3.895956,-0.499946,79.3729
126.0,3.895794,-0.499946,79.3658
127.0,3.895794,-0.499765,79.3589
128.0,3.89547,-0.499765,79.3518
129.0,3.89547,-0.499765,79.3448
130.0,3.895146,-0.499946,79.3377
131.0,3.894984,-0.499946,79.3306
132.0,3.894822,-0.499765,79.3237
133.0,3.894822,-0.499946,79.3167
134.0,3.894822,-0.499765,79.3097
135.0,3.89466,-0.499584,79.3027
136.0,3.894499,-0.499946,79.2956
137.0,3.894499,-0.499765,79.2886
138.0,3.894175,-0.499946,79.2815
139.0,3.894013,-0.499765,79.2745
140.0,3.893851,-0.499946,79.2675
141.0,3.893689,-0.499946,79.2605
142.0,3.893689,-0.499946,79.2534
143.0,3.893527,-0.499765,79.2464
144.0,3.893365,-0.499946,79.2394
145.0,3.893203,-0.499946,79.2324
146.0,3.893042,-0.500126,79.2253
147.0,3.893203,-0.499765,79.2183
148.0,3.89288,-0.499765,79.2113
149.0,3.89288,-0.499946,79.2043
150.0,3.892556,-0.499946,79.1973
151.0,3.892394,-0.499946,79.1903
