time_s,voltage_V,current_A,soc_percent
0.0,3.681324,-0.000254,50.0
1.0,3.681324,-0.000254,50.0
2.0,3.681162,-0.000254,50.0
3.0,3.681324,-7.5e-05,50.0
4.0,3.681162,-0.000254,50.0
5.0,3.681324,-0.000254,50.0
6.0,3.681162,-7.5e-05,50.0
7.0,3.681162,-0.000254,50.0
8.0,3.681324,-0.000254,50.0
9.0,3.681324,-7.5e-05,50.0
10.0,3.681162,-0.000254,50.0
11.0,3.681162,-0.000254,50.0
12.0,3.681162,-7.5e-05,50.0
13.0,3.681162,-0.000254,50.0
14.0,3.681162,-0.000434,50.0
15.0,3.681324,-7.5e-05,50.0
16.0,3.603049,-0.499974,49.9991
17.0,3.602401,-0.499614,49.9921
18.0,3.60159,-0.500154,49.985
19.0,3.600942,-0.499974,49.978
20.0,3.600456,-0.499974,49.971
21.0,3.600132,-0.499974,49.9641
22.0,3.599808,-0.500154,49.957
23.0,3.599646,-0.499794,49.9502
24.0,3.599159,-0.500154,49.9432
25.0,3.598997,-0.499974,49.9361
26.0,3.598511,-0.499974,49.9291
27.0,3.598349,-0.499974,49.9221
28.0,3.598187,-0.499974,49.9151
29.0,3.597863,-0.499974,49.9081
30.0,3.597539,-0.499974,49.9011
31.0,3.597053,-0.500154,49.8941
32.0,3.597053,-0.499974,49.8872
33.0,3.596891,-0.499974,49.88
34.0,3.596729,-0.499974,49.8731
35.0,3.596404,-0.499974,49.866
36.0,3.596242,-0.499974,49.859
37.0,3.595918,-0.499794,49.8519
38.0,3.595918,-0.499794,49.845
39.0,3.595756,-0.499974,49.8379
40.0,3.595594,-0.499794,49.8309
41.0,3.595108,-0.500154,49.8238
42.0,3.595108,-0.499974,49.8169
43.0,3.595108,-0.499794,49.8098
44.0,3.509216,-0.999873,49.8
45.0,3.508244,-0.999873,49.7859
46.0,3.507271,-0.999873,49.772
47.0,3.506947,-0.999873,49.7579
48.0,3.506299,-0.999873,49.7438
49.0,3.506137,-0.999693,49.7297
50.0,3.505651,-0.999873,49.7158
51.0,3.505164,-1.000053,49.7017
52.0,3.50484,-0.999693,49.6876
53.0,3.504678,-0.999873,49.6737
54.0,3.504354,-0.999873,49.6596
55.0,3.503868,-1.000053,49.6455
56.0,3.746148,0.499645,49.6431
57.0,3.747445,0.499465,49.6502
58.0,3.748579,0.499645,49.6572
59.0,3.749552,0.499465,49.6643
60.0,3.750038,0.499465,49.6712
61.0,3.750848,0.499465,49.6783
62.0,3.751334,0.499645,49.6854
63.0,3.751821,0.499465,49.6924
64.0,3.674356,-0.000254,49.6949
65.0,3.674356,-0.000254,49.6949
66.0,3.674356,-7.5e-05,49.6949
67.0,3.674356,-0.000254,49.6949
68.0,3.674356,-0.000254,49.6949
69.0,3.674518,-7.5e-05,49.6949
70.0,3.674356,-7.5e-05,49.6949
71.0,3.674356,-0.000254,49.6949
72.0,3.674356,-0.000254,49.6949
73.0,3.674518,-0.000254,49.6949
74.0,3.67468,-7.5e-05,49.6949
75.0,3.674518,-0.000434,49.6949
76.0,3.674842,0.000105,49.6948
77.0,3.674842,-0.000254,49.6948
78.0,3.67468,-0.000254,49.6948
79.0,3.674842,-7.5e-05,49.6948
80.0,3.596242,-0.499794,49.6892
81.0,3.595756,-0.499974,49.6821
82.0,3.59527,-0.500154,49.6751
83.0,3.595108,-0.499974,49.6683
84.0,3.594622,-0.499974,49.6611
85.0,3.594298,-0.499974,49.654
86.0,3.594136,-0.499974,49.6471
87.0,3.593649,-0.499794,49.6403
88.0,3.593487,-0.499974,49.6331
89.0,3.593163,-0.499794,49.626
90.0,3.593001,-0.499974,49.619
91.0,3.593001,-0.499974,49.6119
92.0,3.592515,-0.499974,49.6049
93.0,3.592515,-0.500154,49.5979
94.0,3.592353,-0.499794,49.5909
95.0,3.592029,-0.499974,49.5838
96.0,3.592029,-0.499974,49.5769
97.0,3.591867,-0.499794,49.57
98.0,3.591705,-0.499794,49.5628
99.0,3.591543,-0.499794,49.5557
100.0,3.591381,-0.499794,49.5488
101.0,3.591381,-0.499794,49.5416
102.0,3.591218,-0.499974,49.5347
103.0,3.591056,-0.499974,49.5276
104.0,3.590732,-0.500154,49.5207
105.0,3.590732,-0.499974,49.5136
106.0,3.59057,-0.499974,49.5067
107.0,3.59057,-0.499974,49.4996
108.0,3.590246,-0.499974,49.4927
109.0,3.590246,-0.500154,49.4856
110.0,3.590408,-0.499974,49.4786
111.0,3.590246,-0.499794,49.4715
112.0,3.589922,-0.499974,49.4645
113.0,3.58976,-0.499974,49.4577
114.0,3.589922,-0.499974,49.4506
115.0,3.58976,-0.499974,49.4436
116.0,3.589598,-0.499974,49.4365
117.0,3.589436,-0.499974,49.4296
118.0,3.589274,-0.499974,49.4225
119.0,3.589274,-0.499794,49.4156
120.0,3.589274,-0.500154,49.4086
121.0,3.589112,-0.499974,49.4016
122.0,3.589112,-0.499974,49.3945
123.0,3.58895,-0.499974,49.3875
124.0,3.58895,-0.499794,49.3804
125.0,3.588788,-0.500154,49.3734
126.0,3.588788,-0.499974,49.3663
127.0,3.588625,-0.500154,49.3592
128.0,3.588625,-0.499974,49.3522
129.0,3.588464,-0.500154,49.3453
130.0,3.588139,-0.499974,49.3382
131.0,3.588301,-0.499794,49.3311
132.0,3.588139,-0.499974,49.3241
133.0,3.588139,-0.499974,49.3173
134.0,3.587977,-0.500154,49.3102
135.0,3.588139,-0.499794,49.3032
136.0,3.587815,-0.500154,49.2962
137.0,3.587977,-0.499974,49.2892
138.0,3.587977,-0.499974,49.2822
139.0,3.587977,-0.499974,49.2752
140.0,3.587815,-0.499974,49.2682
141.0,3.587653,-0.499974,49.2613
142.0,3.587653,-0.499974,49.2542
143.0,3.587653,-0.499974,49.2473
144.0,3.587491,-0.499794,49.2402
145.0,3.587491,-0.500154,49.2334
146.0,3.587329,-0.499794,49.2263
147.0,3.587329,-0.499974,49.2193
148.0,3.587005,-0.500154,49.2122
149.0,3.587167,-0.499794,49.2052
150.0,3.587167,-0.499974,49.1982
151.0,3.587167,-0.499794,49.1913
152.0,3.587005,-0.499974,49.1842
153.0,3.586843,-0.499974,49.1773
154.0,3.586843,-0.499974,49.1704
155.0,3.586681,-0.500154,49.1633
156.0,3.586843,-0.499794,49.1562
157.0,3.586681,-0.499974,49.1492
158.0,3.586681,-0.499794,49.1423
159.0,3.586519,-0.499974,49.1351
160.0,3.586357,-0.500154,49.128
161.0,3.586519,-0.499974,49.121
162.0,3.586357,-0.500154,49.1139
163.0,3.586357,-0.499794,49.1069
164.0,3.586357,-0.499974,49.0998
165.0,3.586033,-0.500154,49.0928
166.0,3.586195,-0.499974,49.0858
167.0,3.500789,-0.999693,49.0736
168.0,3.50014,-0.999873,49.0595
169.0,3.499492,-0.999873,49.0456
170.0,3.499168,-0.999873,49.0315
171.0,3.499006,-0.999693,49.0174
172.0,3.498682,-0.999873,49.0033
173.0,3.49852,-0.999693,48.9894
174.0,3.498196,-0.999873,48.9753
175.0,3.498034,-0.999693,48.9612
176.0,3.49771,-0.999873,48.9471
177.0,3.497386,-0.999873,48.933
