time_s,voltage_V,current_A,soc_percent
0.0,3.957313,-0.000254,80.0
1.0,3.957475,-0.000254,80.0
2.0,3.957475,-0.000254,80.0
3.0,3.957475,-7.5e-05,80.0
4.0,3.957313,-0.000254,80.0
5.0,3.957313,-0.000254,80.0
6.0,3.957313,-0.000254,80.0
7.0,3.957313,-0.000434,80.0
8.0,3.957313,-0.000254,80.0
9.0,3.957475,-0.000254,80.0
10.0,3.957313,-0.000434,80.0
11.0,3.957313,-0.000254,80.0
12.0,3.957313,-0.000254,80.0
13.0,3.957313,-0.000254,79.9999
14.0,3.957475,-0.000254,79.9999
15.0,3.957313,-0.000254,79.9999
16.0,3.918419,-0.499974,79.9991
17.0,3.917284,-0.499974,79.9921
18.0,3.916636,-0.500154,79.985
19.0,3.915988,-0.499974,79.978
20.0,3.915502,-0.500154,79.971
21.0,3.915339,-0.500154,79.964
22.0,3.914853,-0.499974,79.9569
23.0,3.914529,-0.499974,79.95
24.0,3.914043,-0.499974,79.943
25.0,3.913881,-0.499794,79.936
26.0,3.913557,-0.499974,79.9289
27.0,3.913233,-0.500154,79.9219
28.0,3.912909,-0.499974,79.9148
29.0,3.912585,-0.499974,79.9079
30.0,3.91226,-0.499974,79.9008
31.0,3.91226,-0.500154,79.8938
32.0,3.911936,-0.499974,79.8867
33.0,3.911612,-0.500333,79.8796
34.0,3.911774,-0.499794,79.8726
35.0,3.911288,-0.500154,79.8656
36.0,3.911288,-0.499974,79.8586
37.0,3.910802,-0.500154,79.8515
38.0,3.910802,-0.499974,79.8446
39.0,3.910478,-0.500154,79.8375
40.0,3.910316,-0.500154,79.8306
41.0,3.910316,-0.499974,79.8235
42.0,3.909992,-0.500154,79.8165
43.0,3.909829,-0.499974,79.8095
44.0,3.870287,-0.999873,79.7997
45.0,3.869314,-0.999873,79.7856
46.0,3.868342,-0.999873,79.7715
47.0,3.867856,-0.999873,79.7574
48.0,3.867208,-0.999873,79.7433
49.0,3.866559,-1.000053,79.7292
50.0,3.866073,-0.999873,79.7153
51.0,3.865425,-1.000053,79.7012
52.0,3.864939,-0.999873,79.6871
53.0,3.864777,-1.000053,79.6732
54.0,3.864128,-0.999873,79.6591
55.0,3.863804,-1.000053,79.6452
56.0,3.98227,0.499285,79.6427
57.0,3.984864,0.499645,79.6497
58.0,3.985998,0.499465,79.6567
59.0,3.987294,0.499465,79.6637
60.0,3.988267,0.499645,79.6707
61.0,3.989077,0.499465,79.6778
62.0,3.989887,0.499645,79.6847
63.0,3.990535,0.499645,79.6918
64.0,3.951479,-0.000254,79.6943
65.0,3.951155,-0.000254,79.6943
66.0,3.951317,-7.5e-05,79.6943
67.0,3.951155,-0.000254,79.6943
68.0,3.951155,-0.000434,79.6943
69.0,3.951479,-0.000254,79.6943
70.0,3.951479,-7.5e-05,79.6943
71.0,3.951479,-0.000254,79.6943
72.0,3.951479,-0.000434,79.6943
73.0,3.951479,-0.000434,79.6943
74.0,3.951803,-0.000254,79.6943
75.0,3.951803,-0.000254,79.6943
76.0,3.951965,-7.5e-05,79.6943
77.0,3.951965,-0.000254,79.6943
78.0,3.951965,-0.000254,79.6943
79.0,3.951965,-0.000254,79.6943
80.0,3.912098,-0.500154,79.6889
81.0,3.91145,-0.499974,79.6819
82.0,3.910802,-0.500154,79.675
83.0,3.910478,-0.500154,79.6679
84.0,3.910154,-0.499974,79.6609
85.0,3.909829,-0.500154,79.6539
86.0,3.909505,-0.499974,79.6469
87.0,3.909343,-0.500154,79.6398
88.0,3.908857,-0.500154,79.6328
89.0,3.908695,-0.499794,79.6257
90.0,3.908533,-0.499974,79.6187
91.0,3.908209,-0.500154,79.6116
92.0,3.907885,-0.500154,79.6047
93.0,3.907723,-0.499974,79.5976
94.0,3.907398,-0.500154,79.5906
95.0,3.907237,-0.499974,79.5835
96.0,3.906912,-0.500154,79.5765
97.0,3.906912,-0.499974,79.5695
98.0,3.90675,-0.499974,79.5625
99.0,3.906588,-0.499974,79.5555
100.0,3.906264,-0.499974,79.5485
101.0,3.906102,-0.500154,79.5415
102.0,3.90594,-0.499794,79.5345
103.0,3.90594,-0.499974,79.5274
104.0,3.905616,-0.500154,79.5204
105.0,3.905616,-0.499974,79.5133
106.0,3.905292,-0.500154,79.5063
107.0,3.90513,-0.500333,79.4992
108.0,3.904968,-0.500154,79.4921
109.0,3.904806,-0.500333,79.4851
110.0,3.904806,-0.500154,79.478
111.0,3.904806,-0.500154,79.471
112.0,3.904644,-0.500154,79.4639
113.0,3.904481,-0.499974,79.4569
114.0,3.904319,-0.500154,79.4498
115.0,3.904157,-0.500154,79.4428
116.0,3.904157,-0.499974,79.4358
117.0,3.903995,-0.500154,79.4288
118.0,3.903833,-0.499974,79.4217
119.0,3.903833,-0.499974,79.4147
120.0,3.903833,-0.499974,79.4077
121.0,3.903509,-0.499974,79.4007
122.0,3.903347,-0.499974,79.3937
123.0,3.903509,-0.499794,79.3867
124.0,3.903185,-0.499974,79.3796
125.0,3.903023,-0.499974,79.3726
126.0,3.902861,-0.499974,79.3655
127.0,3.902861,-0.499974,79.3586
128.0,3.902699,-0.500154,79.3516
129.0,3.902699,-0.500154,79.3446
130.0,3.902537,-0.500154,79.3375
131.0,3.902537,-0.499974,79.3306
132.0,3.902375,-0.499974,79.3235
133.0,3.90205,-0.499974,79.3165
134.0,3.90205,-0.499974,79.3094
135.0,3.90205,-0.500154,79.3025
136.0,3.901888,-0.499974,79.2955
137.0,3.901888,-0.499794,79.2885
138.0,3.901726,-0.499974,79.2815
139.0,3.901726,-0.499974,79.2745
140.0,3.901564,-0.499794,79.2674
141.0,3.90124,-0.500333,79.2604
142.0,3.90124,-0.500154,79.2533
143.0,3.90124,-0.500154,79.2464
144.0,3.90124,-0.500154,79.2394
145.0,3.901078,-0.500154,79.2324
146.0,3.900916,-0.500154,79.2254
147.0,3.900916,-0.500154,79.2184
148.0,3.900592,-0.499974,79.2114
149.0,3.900754,-0.500154,79.2044
150.0,3.90043,-0.500154,79.1973
151.0,3.900592,-0.499974,79.1902
152.0,3.90043,-0.499794,79.1832
153.0,3.900268,-0.499974,79.1761
154.0,3.90043,-0.499974,79.1691
155.0,3.900106,-0.499974,79.1621
156.0,3.899944,-0.500154,79.1551
157.0,3.899944,-0.499974,79.148
158.0,3.899944,-0.499794,79.1411
