time_s,voltage_V,current_A,soc_percent
0.0,3.681972,-0.000254,50.0
1.0,3.681972,-7.5e-05,50.0
2.0,3.68181,-7.5e-05,50.0
3.0,3.68181,-0.000254,50.0
4.0,3.681972,-7.5e-05,50.0
5.0,3.681972,-0.001333,50.0
6.0,3.681162,-0.007627,50.0
7.0,3.681,-0.010324,49.9999
8.0,3.680352,-0.020754,49.9997
9.0,3.651019,-0.409704,49.9991
10.0,3.552648,-1.705126,49.9922
11.0,3.518129,-2.118532,49.9674
12.0,3.51505,-2.119971,49.938
13.0,3.677111,0.051893,49.9106
14.0,3.556538,-1.576735,49.9093
15.0,3.518777,-2.045885,49.8863
16.0,3.568206,-1.36257,49.8588
17.0,3.57874,-1.22249,49.8398
18.0,3.572906,-1.292799,49.8227
19.0,3.586195,-1.107405,49.8053
20.0,3.541952,-1.689842,49.7888
21.0,3.570313,-1.298194,49.7657
22.0,3.629465,-0.512022,49.7491
23.0,3.676138,0.091454,49.7434
24.0,3.677435,0.090914,49.7447
25.0,3.700285,0.380424,49.7467
26.0,3.683431,0.144321,49.7514
27.0,3.679379,0.086958,49.7532
28.0,3.658636,-0.192122,49.7536
29.0,3.621848,-0.671881,49.7493
30.0,3.673383,0.012513,49.7424
31.0,3.658149,-0.195359,49.7417
32.0,3.699475,0.348416,49.7412
33.0,3.720057,0.608076,49.7472
34.0,3.719733,0.589375,49.7557
35.0,3.716815,0.542442,49.7638
36.0,3.706444,0.397507,49.7707
37.0,3.699961,0.308856,49.7759
38.0,3.688455,0.152952,49.7793
39.0,3.678731,0.02528,49.7808
40.0,3.676624,0.000105,49.781
41.0,3.676624,0.000105,49.781
42.0,3.676462,-0.000254,49.781
43.0,3.676462,-0.000254,49.781
44.0,3.676786,-7.5e-05,49.781
45.0,3.676624,-7.5e-05,49.781
46.0,3.676624,-7.5e-05,49.781
47.0,3.676786,-7.5e-05,49.781
48.0,3.675652,-0.012302,49.7809
49.0,3.585222,-1.197135,49.7726
50.0,3.572906,-1.334518,49.7546
51.0,3.598997,-0.97308,49.7387
52.0,3.563992,-1.425506,49.7217
53.0,3.506137,-2.164566,49.6965
54.0,3.506947,-2.128782,49.6667
55.0,3.562858,-1.380012,49.6427
56.0,3.508244,-2.089761,49.6184
57.0,3.481017,-2.428182,49.5865
58.0,3.484259,-2.367403,49.5532
59.0,3.520884,-1.873977,49.5237
60.0,3.571123,-1.214578,49.5028
61.0,3.532228,-1.722029,49.4817
62.0,3.538225,-1.636975,49.4581
63.0,3.526556,-1.785326,49.4337
64.0,3.546652,-1.513618,49.411
65.0,3.556213,-1.388104,49.3908
66.0,3.580198,-1.073239,49.3741
67.0,3.652477,-0.13458,49.3679
68.0,3.627358,-0.474619,49.3627
69.0,3.660418,-0.047907,49.3603
70.0,3.66998,0.066279,49.3608
71.0,3.670628,0.066818,49.3617
72.0,3.650695,-0.198955,49.3599
73.0,3.625575,-0.529464,49.3536
74.0,3.650857,-0.198955,49.3496
75.0,3.671601,0.067358,49.3497
76.0,3.68181,0.194491,49.3521
77.0,3.659932,-0.098616,49.3515
78.0,3.64794,-0.25434,49.3484
79.0,3.648102,-0.253081,49.3448
80.0,3.635947,-0.410963,49.3393
81.0,3.635785,-0.412581,49.3335
82.0,3.610828,-0.736077,49.3237
83.0,3.58425,-1.076656,49.3095
84.0,3.542114,-1.613958,49.2876
85.0,3.509216,-2.026464,49.2596
86.0,3.49463,-2.202148,49.2293
87.0,3.501113,-2.101809,49.2
88.0,3.501761,-2.082029,49.1706
89.0,3.479721,-2.356074,49.1376
90.0,3.464001,-2.549381,49.1024
91.0,3.488472,-2.219051,49.0708
92.0,3.482314,-2.288462,49.0386
93.0,3.527691,-1.695596,49.0149
94.0,3.592839,-0.851342,49.0024
95.0,3.641781,-0.207587,48.9919
96.0,3.696558,0.502162,48.9891
97.0,3.688617,0.367118,48.9962
98.0,3.687158,0.331693,49.0013
99.0,3.678407,0.206538,49.0059
